Production_ID,Partner_ID,Production_Month,Energy_Generated_kWh,Energy_Utilization_Percentage,Energy_Used_kWh,Energy_Supplied_kWh,Performance_Status,Month_Name,Month_Number,Year,Season_factor,Expected_Seasonal_Output
365,31,01-05-2025,199,85,169,32,Normal,May,5,2025,1,200
366,31,01-06-2025,225,76,171,47,Normal,Jun,6,2025,1.1,220
367,31,01-07-2025,240,62,149,82,Normal,Jul,7,2025,1.2,240
368,31,01-08-2025,215,63,135,78,Normal,Aug,8,2025,1.1,220
369,31,01-09-2025,208,73,152,52,High,Sep,9,2025,1,200
370,31,01-10-2025,188,60,113,83,High,Oct,10,2025,0.9,180
371,31,01-11-2025,145,62,90,72,High,Nov,11,2025,0.7,140
372,31,01-12-2025,125,71,89,55,High,Dec,12,2025,0.6,120
373,32,01-01-2025,408,73,298,187,Normal,Jan,1,2025,0.6,420
374,32,01-02-2025,482,87,419,98,Normal,Feb,2,2025,0.7,490
375,32,01-03-2025,549,63,346,256,Normal,Mar,3,2025,0.8,560
376,32,01-04-2025,649,81,526,126,High,Apr,4,2025,0.9,630
377,32,01-05-2025,720,76,547,180,Normal,May,5,2025,1,700
378,32,01-06-2025,800,81,648,144,High,Jun,6,2025,1.1,770
379,32,01-07-2025,856,90,770,65,Normal,Jul,7,2025,1.2,840
380,32,01-08-2025,776,90,698,76,Normal,Aug,8,2025,1.1,770
381,32,01-09-2025,686,72,494,210,Normal,Sep,9,2025,1,700
382,32,01-10-2025,621,88,546,91,Normal,Oct,10,2025,0.9,630
383,32,01-11-2025,506,89,450,80,High,Nov,11,2025,0.7,490
384,32,01-12-2025,412,70,288,193,Normal,Dec,12,2025,0.6,420
385,33,01-01-2025,235,83,195,70,Normal,Jan,1,2025,0.6,240
386,33,01-02-2025,285,85,242,57,Normal,Feb,2,2025,0.7,280
387,33,01-03-2025,324,77,249,93,Normal,Mar,3,2025,0.8,320
388,33,01-04-2025,376,73,274,104,High,Apr,4,2025,0.9,360
389,33,01-05-2025,411,85,349,54,Normal,May,5,2025,1,400
390,33,01-06-2025,433,68,294,115,Normal,Jun,6,2025,1.1,440
391,33,01-07-2025,502,84,422,69,High,Jul,7,2025,1.2,480
392,33,01-08-2025,453,75,340,103,Normal,Aug,8,2025,1.1,440
393,33,01-09-2025,395,72,284,103,Normal,Sep,9,2025,1,400
394,33,01-10-2025,356,61,217,160,Normal,Oct,10,2025,0.9,360
395,33,01-11-2025,284,77,219,92,Normal,Nov,11,2025,0.7,280
396,33,01-12-2025,244,77,188,95,Normal,Dec,12,2025,0.6,240
397,34,01-01-2025,124,78,97,44,High,Jan,1,2025,0.6,120
398,34,01-02-2025,140,66,92,65,Normal,Feb,2,2025,0.7,140
399,34,01-03-2025,159,90,143,19,Normal,Mar,3,2025,0.8,160
400,34,01-04-2025,172,76,131,44,Low,Apr,4,2025,0.9,180
401,34,01-05-2025,195,74,144,51,Normal,May,5,2025,1,200
402,34,01-06-2025,217,84,182,33,Normal,Jun,6,2025,1.1,220
403,34,01-07-2025,229,85,195,29,Low,Jul,7,2025,1.2,240
404,34,01-08-2025,215,87,187,24,Normal,Aug,8,2025,1.1,220
405,34,01-09-2025,191,76,145,48,Low,Sep,9,2025,1,200
406,34,01-10-2025,178,90,160,20,Normal,Oct,10,2025,0.9,180
407,34,01-11-2025,145,76,110,47,High,Nov,11,2025,0.7,140
408,34,01-12-2025,120,62,74,78,Normal,Dec,12,2025,0.6,120
409,35,01-01-2025,559,63,352,308,High,Jan,1,2025,0.6,540
410,35,01-02-2025,622,79,491,183,Normal,Feb,2,2025,0.7,630
411,35,01-03-2025,740,87,644,108,Normal,Mar,3,2025,0.8,720
412,35,01-04-2025,823,76,625,225,Normal,Apr,4,2025,0.9,810
413,35,01-05-2025,911,84,765,143,Normal,May,5,2025,1,900
414,35,01-06-2025,988,71,701,250,Normal,Jun,6,2025,1.1,990
415,35,01-07-2025,1095,84,920,153,Normal,Jul,7,2025,1.2,1080
416,35,01-08-2025,960,64,614,343,Low,Aug,8,2025,1.1,990
417,35,01-09-2025,910,86,783,123,Normal,Sep,9,2025,1,900
418,35,01-10-2025,774,73,565,254,Low,Oct,10,2025,0.9,810
419,35,01-11-2025,631,88,555,112,Normal,Nov,11,2025,0.7,630
420,35,01-12-2025,536,88,472,116,Normal,Dec,12,2025,0.6,540
421,36,01-01-2025,243,76,185,87,Normal,Jan,1,2025,0.6,240
422,36,01-02-2025,286,87,249,50,Normal,Feb,2,2025,0.7,280
423,36,01-03-2025,334,89,297,47,High,Mar,3,2025,0.8,320
424,36,01-04-2025,364,79,288,76,Normal,Apr,4,2025,0.9,360
425,36,01-05-2025,404,86,347,52,Normal,May,5,2025,1,400
426,36,01-06-2025,453,69,313,121,Normal,Jun,6,2025,1.1,440
427,36,01-07-2025,462,67,310,125,Low,Jul,7,2025,1.2,480
428,36,01-08-2025,420,64,269,132,Low,Aug,8,2025,1.1,440
429,36,01-09-2025,407,80,326,73,Normal,Sep,9,2025,1,400
430,36,01-10-2025,356,69,246,125,Normal,Oct,10,2025,0.9,360
431,36,01-11-2025,288,60,173,162,Normal,Nov,11,2025,0.7,280
432,36,01-12-2025,244,75,183,109,Normal,Dec,12,2025,0.6,240
433,37,01-01-2025,882,87,767,181,Normal,Jan,1,2025,0.6,900
434,37,01-02-2025,1075,60,645,638,Normal,Feb,2,2025,0.7,1050
435,37,01-03-2025,1248,76,948,381,High,Mar,3,2025,0.8,1200
436,37,01-04-2025,1323,83,1098,233,Normal,Apr,4,2025,0.9,1350
437,37,01-05-2025,1526,70,1068,405,Normal,May,5,2025,1,1500
438,37,01-06-2025,1731,70,1212,442,High,Jun,6,2025,1.1,1650
439,37,01-07-2025,1812,87,1576,194,Normal,Jul,7,2025,1.2,1800
440,37,01-08-2025,1663,79,1314,345,Normal,Aug,8,2025,1.1,1650
441,37,01-09-2025,1548,81,1254,260,High,Sep,9,2025,1,1500
442,37,01-10-2025,1328,88,1169,162,Normal,Oct,10,2025,0.9,1350
443,37,01-11-2025,999,71,709,439,Low,Nov,11,2025,0.7,1050
444,37,01-12-2025,887,65,577,538,Normal,Dec,12,2025,0.6,900
445,38,01-01-2025,346,67,232,187,Low,Jan,1,2025,0.6,360
446,38,01-02-2025,434,83,360,107,High,Feb,2,2025,0.7,420
447,38,01-03-2025,468,69,323,180,Normal,Mar,3,2025,0.8,480
448,38,01-04-2025,521,63,328,244,Low,Apr,4,2025,0.9,540
449,38,01-05-2025,606,84,509,97,Normal,May,5,2025,1,600
450,38,01-06-2025,677,81,548,123,Normal,Jun,6,2025,1.1,660
451,38,01-07-2025,756,75,567,163,High,Jul,7,2025,1.2,720
452,38,01-08-2025,659,88,580,77,Normal,Aug,8,2025,1.1,660
453,38,01-09-2025,596,88,524,78,Normal,Sep,9,2025,1,600
454,38,01-10-2025,517,64,331,223,Low,Oct,10,2025,0.9,540
455,38,01-11-2025,426,86,366,83,Normal,Nov,11,2025,0.7,420
456,38,01-12-2025,349,82,286,110,Low,Dec,12,2025,0.6,360
457,39,01-01-2025,1065,80,852,329,Normal,Jan,1,2025,0.6,1080
458,39,01-02-2025,1295,90,1166,177,Normal,Feb,2,2025,0.7,1260
459,39,01-03-2025,1408,61,859,673,Normal,Mar,3,2025,0.8,1440
460,39,01-04-2025,1591,66,1050,576,Normal,Apr,4,2025,0.9,1620
461,39,01-05-2025,1783,75,1337,423,Normal,May,5,2025,1,1800
462,39,01-06-2025,1912,65,1243,604,Low,Jun,6,2025,1.1,1980
463,39,01-07-2025,2094,81,1696,364,Low,Jul,7,2025,1.2,2160
464,39,01-08-2025,1971,68,1340,541,Normal,Aug,8,2025,1.1,1980
465,39,01-09-2025,1804,83,1497,278,Normal,Sep,9,2025,1,1800
466,39,01-10-2025,1578,80,1262,327,Normal,Oct,10,2025,0.9,1620
467,39,01-11-2025,1299,76,987,411,High,Nov,11,2025,0.7,1260
468,39,01-12-2025,1059,77,815,406,Normal,Dec,12,2025,0.6,1080
469,40,01-01-2025,1095,85,931,257,Low,Jan,1,2025,0.6,1140
470,40,01-02-2025,1265,74,936,456,Low,Feb,2,2025,0.7,1330
471,40,01-03-2025,1585,83,1316,320,High,Mar,3,2025,0.8,1520
472,40,01-04-2025,1643,89,1462,216,Low,Apr,4,2025,0.9,1710
473,40,01-05-2025,1831,69,1263,636,Low,May,5,2025,1,1900
474,40,01-06-2025,2108,69,1455,557,Normal,Jun,6,2025,1.1,2090
475,40,01-07-2025,2368,79,1871,426,High,Jul,7,2025,1.2,2280
476,40,01-08-2025,2051,62,1272,722,Normal,Aug,8,2025,1.1,2090
477,40,01-09-2025,1927,79,1522,389,Normal,Sep,9,2025,1,1900
478,40,01-10-2025,1747,66,1153,688,Normal,Oct,10,2025,0.9,1710
479,40,01-11-2025,1309,69,903,578,Normal,Nov,11,2025,0.7,1330
480,40,01-12-2025,1176,64,753,693,High,Dec,12,2025,0.6,1140
481,41,01-01-2025,562,70,393,267,High,Jan,1,2025,0.6,540
482,41,01-02-2025,642,74,475,244,Normal,Feb,2,2025,0.7,630
483,41,01-03-2025,754,74,558,229,High,Mar,3,2025,0.8,720
484,41,01-04-2025,802,85,682,148,Normal,Apr,4,2025,0.9,810
485,41,01-05-2025,878,76,667,223,Normal,May,5,2025,1,900
486,41,01-06-2025,957,61,584,372,Low,Jun,6,2025,1.1,990
487,41,01-07-2025,1060,63,668,332,Normal,Jul,7,2025,1.2,1080
488,41,01-08-2025,989,73,722,227,Normal,Aug,8,2025,1.1,990
489,41,01-09-2025,944,68,642,302,High,Sep,9,2025,1,900
490,41,01-10-2025,841,60,505,389,High,Oct,10,2025,0.9,810
491,41,01-11-2025,653,89,581,101,High,Nov,11,2025,0.7,630
492,41,01-12-2025,550,85,468,122,Normal,Dec,12,2025,0.6,540
493,42,01-01-2025,406,61,248,300,Low,Jan,1,2025,0.6,420
494,42,01-02-2025,467,67,313,237,Low,Feb,2,2025,0.7,490
495,42,01-03-2025,581,78,453,157,High,Mar,3,2025,0.8,560
496,42,01-04-2025,640,71,454,194,Normal,Apr,4,2025,0.9,630
497,42,01-05-2025,668,67,448,229,Low,May,5,2025,1,700
498,42,01-06-2025,755,73,551,191,Normal,Jun,6,2025,1.1,770
499,42,01-07-2025,805,66,531,217,Low,Jul,7,2025,1.2,840
500,42,01-08-2025,769,66,508,219,Normal,Aug,8,2025,1.1,770
501,42,01-09-2025,720,71,511,200,Normal,Sep,9,2025,1,700
502,42,01-10-2025,641,69,442,230,Normal,Oct,10,2025,0.9,630
503,42,01-11-2025,504,70,353,211,Normal,Nov,11,2025,0.7,490
504,42,01-12-2025,401,83,333,129,Low,Dec,12,2025,0.6,420
505,43,01-01-2025,479,78,374,180,Normal,Jan,1,2025,0.6,480
506,43,01-02-2025,580,89,516,82,High,Feb,2,2025,0.7,560
507,43,01-03-2025,662,88,583,90,High,Mar,3,2025,0.8,640
508,43,01-04-2025,717,81,581,151,Normal,Apr,4,2025,0.9,720
509,43,01-05-2025,782,60,469,315,Normal,May,5,2025,1,800
510,43,01-06-2025,905,85,769,131,Normal,Jun,6,2025,1.1,880
511,43,01-07-2025,985,76,749,183,Normal,Jul,7,2025,1.2,960
512,43,01-08-2025,895,64,573,295,Normal,Aug,8,2025,1.1,880
513,43,01-09-2025,779,88,686,93,Normal,Sep,9,2025,1,800
514,43,01-10-2025,748,80,598,173,High,Oct,10,2025,0.9,720
515,43,01-11-2025,544,88,479,89,Normal,Nov,11,2025,0.7,560
516,43,01-12-2025,496,83,412,130,High,Dec,12,2025,0.6,480
517,44,01-01-2025,517,82,424,171,Low,Jan,1,2025,0.6,540
518,44,01-02-2025,613,71,435,254,Normal,Feb,2,2025,0.7,630
519,44,01-03-2025,707,72,509,266,Normal,Mar,3,2025,0.8,720
520,44,01-04-2025,849,74,628,254,High,Apr,4,2025,0.9,810
521,44,01-05-2025,869,73,634,224,Low,May,5,2025,1,900
522,44,01-06-2025,991,81,803,165,Normal,Jun,6,2025,1.1,990
523,44,01-07-2025,1109,75,832,205,Normal,Jul,7,2025,1.2,1080
524,44,01-08-2025,1016,69,701,289,Normal,Aug,8,2025,1.1,990
525,44,01-09-2025,920,83,764,164,Normal,Sep,9,2025,1,900
526,44,01-10-2025,778,65,506,317,Low,Oct,10,2025,0.9,810
527,44,01-11-2025,607,75,455,227,Low,Nov,11,2025,0.7,630
528,44,01-12-2025,522,90,470,86,Low,Dec,12,2025,0.6,540
529,45,01-01-2025,610,81,494,173,Normal,Jan,1,2025,0.6,600
530,45,01-02-2025,679,62,421,342,Normal,Feb,2,2025,0.7,700
531,45,01-03-2025,792,67,531,349,Normal,Mar,3,2025,0.8,800
532,45,01-04-2025,885,88,779,119,Normal,Apr,4,2025,0.9,900
533,45,01-05-2025,992,86,853,143,Normal,May,5,2025,1,1000
534,45,01-06-2025,1064,73,777,256,Low,Jun,6,2025,1.1,1100
535,45,01-07-2025,1188,66,784,356,Normal,Jul,7,2025,1.2,1200
536,45,01-08-2025,1137,86,978,137,High,Aug,8,2025,1.1,1100
537,45,01-09-2025,1049,86,902,133,High,Sep,9,2025,1,1000
538,45,01-10-2025,872,70,610,284,Low,Oct,10,2025,0.9,900
539,45,01-11-2025,701,88,617,117,Normal,Nov,11,2025,0.7,700
540,45,01-12-2025,618,72,445,307,Normal,Dec,12,2025,0.6,600
541,46,01-01-2025,230,78,179,82,Low,Jan,1,2025,0.6,240
542,46,01-02-2025,268,88,236,52,Low,Feb,2,2025,0.7,280
543,46,01-03-2025,336,61,205,169,High,Mar,3,2025,0.8,320
544,46,01-04-2025,377,60,226,144,High,Apr,4,2025,0.9,360
545,46,01-05-2025,420,70,294,118,High,May,5,2025,1,400
546,46,01-06-2025,460,87,400,56,High,Jun,6,2025,1.1,440
547,46,01-07-2025,503,80,402,72,High,Jul,7,2025,1.2,480
548,46,01-08-2025,441,78,344,91,Normal,Aug,8,2025,1.1,440
549,46,01-09-2025,419,66,277,133,High,Sep,9,2025,1,400
550,46,01-10-2025,368,64,236,153,Normal,Oct,10,2025,0.9,360
551,46,01-11-2025,280,77,216,94,Normal,Nov,11,2025,0.7,280
552,46,01-12-2025,250,63,158,156,High,Dec,12,2025,0.6,240
553,47,01-01-2025,522,66,345,289,Low,Jan,1,2025,0.6,540
554,47,01-02-2025,613,89,546,101,Normal,Feb,2,2025,0.7,630
555,47,01-03-2025,702,67,470,279,Normal,Mar,3,2025,0.8,720
556,47,01-04-2025,817,72,588,244,Normal,Apr,4,2025,0.9,810
557,47,01-05-2025,911,89,811,97,Normal,May,5,2025,1,900
558,47,01-06-2025,968,71,687,284,Normal,Jun,6,2025,1.1,990
559,47,01-07-2025,1055,84,886,132,Normal,Jul,7,2025,1.2,1080
560,47,01-08-2025,975,87,848,110,Normal,Aug,8,2025,1.1,990
561,47,01-09-2025,869,86,747,135,Low,Sep,9,2025,1,900
562,47,01-10-2025,813,67,545,276,Normal,Oct,10,2025,0.9,810
563,47,01-11-2025,655,87,570,124,High,Nov,11,2025,0.7,630
564,47,01-12-2025,548,65,356,289,Normal,Dec,12,2025,0.6,540
565,48,01-01-2025,1245,72,896,613,High,Jan,1,2025,0.6,1200
566,48,01-02-2025,1464,84,1230,332,High,Feb,2,2025,0.7,1400
567,48,01-03-2025,1530,72,1102,508,Low,Mar,3,2025,0.8,1600
568,48,01-04-2025,1714,88,1508,220,Low,Apr,4,2025,0.9,1800
569,48,01-05-2025,2033,86,1748,285,Normal,May,5,2025,1,2000
570,48,01-06-2025,2220,62,1376,815,Normal,Jun,6,2025,1.1,2200
571,48,01-07-2025,2401,60,1441,797,Normal,Jul,7,2025,1.2,2400
572,48,01-08-2025,2144,69,1479,601,Normal,Aug,8,2025,1.1,2200
573,48,01-09-2025,1916,89,1705,199,Low,Sep,9,2025,1,2000
574,48,01-10-2025,1759,77,1354,476,Normal,Oct,10,2025,0.9,1800
575,48,01-11-2025,1432,66,945,639,Normal,Nov,11,2025,0.7,1400
576,48,01-12-2025,1172,66,774,711,Normal,Dec,12,2025,0.6,1200
577,49,01-01-2025,1258,72,906,551,High,Jan,1,2025,0.6,1200
578,49,01-02-2025,1346,67,902,724,Low,Feb,2,2025,0.7,1400
579,49,01-03-2025,1679,79,1326,419,High,Mar,3,2025,0.8,1600
580,49,01-04-2025,1727,74,1278,525,Low,Apr,4,2025,0.9,1800
581,49,01-05-2025,1983,66,1309,689,Normal,May,5,2025,1,2000
582,49,01-06-2025,2305,90,2075,189,High,Jun,6,2025,1.1,2200
583,49,01-07-2025,2416,86,2078,293,Normal,Jul,7,2025,1.2,2400
584,49,01-08-2025,2157,84,1812,331,Normal,Aug,8,2025,1.1,2200
585,49,01-09-2025,1953,84,1641,347,Normal,Sep,9,2025,1,2000
586,49,01-10-2025,1868,80,1494,375,High,Oct,10,2025,0.9,1800
587,49,01-11-2025,1436,75,1077,481,Normal,Nov,11,2025,0.7,1400
588,49,01-12-2025,1212,67,812,721,Normal,Dec,12,2025,0.6,1200
589,50,01-01-2025,246,74,182,107,Normal,Jan,1,2025,0.6,240
590,50,01-02-2025,285,83,237,65,Normal,Feb,2,2025,0.7,280
591,50,01-03-2025,331,65,215,150,High,Mar,3,2025,0.8,320
592,50,01-04-2025,349,61,213,165,Low,Apr,4,2025,0.9,360
593,50,01-05-2025,387,64,248,152,Low,May,5,2025,1,400
594,50,01-06-2025,437,74,323,95,Normal,Jun,6,2025,1.1,440
595,50,01-07-2025,481,74,356,98,Normal,Jul,7,2025,1.2,480
596,50,01-08-2025,455,86,391,59,High,Aug,8,2025,1.1,440
597,50,01-09-2025,394,67,264,136,Normal,Sep,9,2025,1,400
598,50,01-10-2025,366,75,275,99,Normal,Oct,10,2025,0.9,360
599,50,01-11-2025,268,68,182,136,Low,Nov,11,2025,0.7,280
600,50,01-12-2025,236,65,153,145,Normal,Dec,12,2025,0.6,240
601,51,01-01-2025,119,79,94,42,Normal,Jan,1,2025,0.6,120
602,51,01-02-2025,144,73,105,55,Normal,Feb,2,2025,0.7,140
603,51,01-03-2025,158,75,119,52,Normal,Mar,3,2025,0.8,160
604,51,01-04-2025,174,78,136,44,Low,Apr,4,2025,0.9,180
605,51,01-05-2025,196,61,120,76,Normal,May,5,2025,1,200
606,51,01-06-2025,214,62,133,71,Normal,Jun,6,2025,1.1,220
607,51,01-07-2025,245,87,213,28,Normal,Jul,7,2025,1.2,240
608,51,01-08-2025,215,75,161,46,Normal,Aug,8,2025,1.1,220
609,51,01-09-2025,203,67,136,60,Normal,Sep,9,2025,1,200
610,51,01-10-2025,171,66,113,70,Low,Oct,10,2025,0.9,180
611,51,01-11-2025,133,60,80,74,Low,Nov,11,2025,0.7,140
612,51,01-12-2025,119,74,88,53,Normal,Dec,12,2025,0.6,120
613,52,01-01-2025,464,82,380,136,Low,Jan,1,2025,0.6,480
614,52,01-02-2025,544,80,435,164,Normal,Feb,2,2025,0.7,560
615,52,01-03-2025,645,82,529,133,Normal,Mar,3,2025,0.8,640
616,52,01-04-2025,686,84,576,118,Low,Apr,4,2025,0.9,720
617,52,01-05-2025,795,78,620,168,Normal,May,5,2025,1,800
618,52,01-06-2025,922,69,636,261,High,Jun,6,2025,1.1,880
619,52,01-07-2025,954,68,649,243,Normal,Jul,7,2025,1.2,960
620,52,01-08-2025,915,79,723,167,High,Aug,8,2025,1.1,880
621,52,01-09-2025,807,71,573,224,Normal,Sep,9,2025,1,800
622,52,01-10-2025,746,90,671,77,High,Oct,10,2025,0.9,720
623,52,01-11-2025,565,71,401,232,Normal,Nov,11,2025,0.7,560
624,52,01-12-2025,502,78,392,188,High,Dec,12,2025,0.6,480
625,53,01-01-2025,1185,74,877,500,Normal,Jan,1,2025,0.6,1200
626,53,01-02-2025,1412,66,932,660,Normal,Feb,2,2025,0.7,1400
627,53,01-03-2025,1624,71,1153,625,Normal,Mar,3,2025,0.8,1600
628,53,01-04-2025,1868,89,1663,207,High,Apr,4,2025,0.9,1800
629,53,01-05-2025,1918,67,1285,654,Low,May,5,2025,1,2000
630,53,01-06-2025,2140,82,1755,375,Normal,Jun,6,2025,1.1,2200
631,53,01-07-2025,2451,73,1789,578,Normal,Jul,7,2025,1.2,2400
632,53,01-08-2025,2214,69,1528,576,Normal,Aug,8,2025,1.1,2200
633,53,01-09-2025,2050,86,1763,275,Normal,Sep,9,2025,1,2000
634,53,01-10-2025,1726,73,1260,584,Low,Oct,10,2025,0.9,1800
635,53,01-11-2025,1343,73,980,582,Low,Nov,11,2025,0.7,1400
636,53,01-12-2025,1242,79,981,435,High,Dec,12,2025,0.6,1200
637,54,01-01-2025,423,88,372,91,Normal,Jan,1,2025,0.6,420
638,54,01-02-2025,488,64,312,261,Normal,Feb,2,2025,0.7,490
639,54,01-03-2025,540,79,427,137,Low,Mar,3,2025,0.8,560
640,54,01-04-2025,653,60,392,307,High,Apr,4,2025,0.9,630
641,54,01-05-2025,705,70,494,214,Normal,May,5,2025,1,700
642,54,01-06-2025,746,60,448,256,Low,Jun,6,2025,1.1,770
643,54,01-07-2025,847,81,686,128,Normal,Jul,7,2025,1.2,840
644,54,01-08-2025,773,60,464,280,Normal,Aug,8,2025,1.1,770
645,54,01-09-2025,699,61,426,246,Normal,Sep,9,2025,1,700
646,54,01-10-2025,603,82,494,121,Low,Oct,10,2025,0.9,630
647,54,01-11-2025,473,75,355,182,Low,Nov,11,2025,0.7,490
648,54,01-12-2025,417,65,271,268,Normal,Dec,12,2025,0.6,420
649,55,01-01-2025,577,79,456,200,Low,Jan,1,2025,0.6,600
650,55,01-02-2025,724,62,449,370,High,Feb,2,2025,0.7,700
651,55,01-03-2025,767,65,499,332,Low,Mar,3,2025,0.8,800
652,55,01-04-2025,905,60,543,404,Normal,Apr,4,2025,0.9,900
653,55,01-05-2025,973,69,671,286,Normal,May,5,2025,1,1000
654,55,01-06-2025,1096,83,910,154,Normal,Jun,6,2025,1.1,1100
655,55,01-07-2025,1178,86,1013,129,Normal,Jul,7,2025,1.2,1200
656,55,01-08-2025,1115,69,769,295,Normal,Aug,8,2025,1.1,1100
657,55,01-09-2025,1028,84,864,173,Normal,Sep,9,2025,1,1000
658,55,01-10-2025,884,78,690,239,Normal,Oct,10,2025,0.9,900
659,55,01-11-2025,729,61,445,398,High,Nov,11,2025,0.7,700
660,55,01-12-2025,571,75,428,261,Low,Dec,12,2025,0.6,600
661,56,01-01-2025,565,80,452,177,High,Jan,1,2025,0.6,540
662,56,01-02-2025,625,81,506,154,Normal,Feb,2,2025,0.7,630
663,56,01-03-2025,744,72,536,265,High,Mar,3,2025,0.8,720
664,56,01-04-2025,790,69,545,260,Normal,Apr,4,2025,0.9,810
665,56,01-05-2025,935,76,711,199,High,May,5,2025,1,900
666,56,01-06-2025,985,82,808,158,Normal,Jun,6,2025,1.1,990
667,56,01-07-2025,1073,71,762,248,Normal,Jul,7,2025,1.2,1080
668,56,01-08-2025,954,65,620,309,Low,Aug,8,2025,1.1,990
669,56,01-09-2025,860,82,705,159,Low,Sep,9,2025,1,900
670,56,01-10-2025,833,83,691,156,Normal,Oct,10,2025,0.9,810
671,56,01-11-2025,632,68,430,268,Normal,Nov,11,2025,0.7,630
672,56,01-12-2025,547,68,372,306,Normal,Dec,12,2025,0.6,540
673,57,01-01-2025,315,60,189,185,High,Jan,1,2025,0.6,300
674,57,01-02-2025,344,66,227,184,Normal,Feb,2,2025,0.7,350
675,57,01-03-2025,407,83,338,85,Normal,Mar,3,2025,0.8,400
676,57,01-04-2025,458,61,279,205,Normal,Apr,4,2025,0.9,450
677,57,01-05-2025,513,61,313,176,Normal,May,5,2025,1,500
678,57,01-06-2025,553,71,393,152,Normal,Jun,6,2025,1.1,550
679,57,01-07-2025,573,75,430,118,Low,Jul,7,2025,1.2,600
680,57,01-08-2025,531,73,388,136,Low,Aug,8,2025,1.1,550
681,57,01-09-2025,503,72,362,146,Normal,Sep,9,2025,1,500
682,57,01-10-2025,464,60,278,210,High,Oct,10,2025,0.9,450
683,57,01-11-2025,337,73,246,129,Low,Nov,11,2025,0.7,350
684,57,01-12-2025,310,86,267,63,High,Dec,12,2025,0.6,300
685,58,01-01-2025,1204,65,783,750,Normal,Jan,1,2025,0.6,1200
686,58,01-02-2025,1373,80,1098,361,Normal,Feb,2,2025,0.7,1400
687,58,01-03-2025,1639,79,1295,435,Normal,Mar,3,2025,0.8,1600
688,58,01-04-2025,1852,64,1185,679,Normal,Apr,4,2025,0.9,1800
689,58,01-05-2025,2020,72,1454,559,Normal,May,5,2025,1,2000
690,58,01-06-2025,2109,62,1308,705,Low,Jun,6,2025,1.1,2200
691,58,01-07-2025,2394,74,1772,475,Normal,Jul,7,2025,1.2,2400
692,58,01-08-2025,2154,86,1852,255,Normal,Aug,8,2025,1.1,2200
693,58,01-09-2025,2048,61,1249,721,Normal,Sep,9,2025,1,2000
694,58,01-10-2025,1832,75,1374,469,Normal,Oct,10,2025,0.9,1800
695,58,01-11-2025,1354,62,839,750,Low,Nov,11,2025,0.7,1400
696,58,01-12-2025,1189,72,856,536,Normal,Dec,12,2025,0.6,1200
697,59,01-01-2025,235,71,167,124,Normal,Jan,1,2025,0.6,240
698,59,01-02-2025,283,76,215,103,Normal,Feb,2,2025,0.7,280
699,59,01-03-2025,332,63,209,141,High,Mar,3,2025,0.8,320
700,59,01-04-2025,358,73,261,112,Normal,Apr,4,2025,0.9,360
701,59,01-05-2025,390,74,289,112,Normal,May,5,2025,1,400
702,59,01-06-2025,420,73,307,110,Low,Jun,6,2025,1.1,440
703,59,01-07-2025,468,77,360,99,Normal,Jul,7,2025,1.2,480
704,59,01-08-2025,442,76,336,97,Normal,Aug,8,2025,1.1,440
705,59,01-09-2025,414,65,269,128,High,Sep,9,2025,1,400
706,59,01-10-2025,360,70,252,130,Normal,Oct,10,2025,0.9,360
707,59,01-11-2025,274,69,189,128,Normal,Nov,11,2025,0.7,280
708,59,01-12-2025,249,69,172,132,High,Dec,12,2025,0.6,240
709,60,01-01-2025,666,89,593,126,Normal,Jan,1,2025,0.6,660
710,60,01-02-2025,747,84,627,168,Normal,Feb,2,2025,0.7,770
711,60,01-03-2025,893,87,777,142,Normal,Mar,3,2025,0.8,880
712,60,01-04-2025,1036,86,891,161,High,Apr,4,2025,0.9,990
713,60,01-05-2025,1109,78,865,265,Normal,May,5,2025,1,1100
714,60,01-06-2025,1163,61,709,462,Low,Jun,6,2025,1.1,1210
715,60,01-07-2025,1383,69,954,333,High,Jul,7,2025,1.2,1320
716,60,01-08-2025,1153,69,796,337,Low,Aug,8,2025,1.1,1210
717,60,01-09-2025,1057,89,941,118,Low,Sep,9,2025,1,1100
718,60,01-10-2025,946,65,615,393,Low,Oct,10,2025,0.9,990
719,60,01-11-2025,770,90,693,116,Normal,Nov,11,2025,0.7,770
720,60,01-12-2025,676,75,507,273,Normal,Dec,12,2025,0.6,660
721,61,01-01-2025,806,88,709,163,Low,Jan,1,2025,0.6,840
722,61,01-02-2025,944,78,736,295,Low,Feb,2,2025,0.7,980
723,61,01-03-2025,1081,71,768,384,Low,Mar,3,2025,0.8,1120
724,61,01-04-2025,1209,90,1088,152,Low,Apr,4,2025,0.9,1260
725,61,01-05-2025,1388,78,1083,282,Normal,May,5,2025,1,1400
726,61,01-06-2025,1578,64,1010,527,Normal,Jun,6,2025,1.1,1540
727,61,01-07-2025,1668,81,1351,271,Normal,Jul,7,2025,1.2,1680
728,61,01-08-2025,1559,87,1356,192,Normal,Aug,8,2025,1.1,1540
729,61,01-09-2025,1350,76,1026,327,Low,Sep,9,2025,1,1400
730,61,01-10-2025,1216,86,1046,214,Low,Oct,10,2025,0.9,1260
731,61,01-11-2025,931,72,670,375,Low,Nov,11,2025,0.7,980
732,61,01-12-2025,873,78,681,296,High,Dec,12,2025,0.6,840
