Bill_ID,Customer_ID,Billing_Month,Consumption_kWh,Bill_Amount,Paid_Status,Dispute_Flag,High_Bill_Flag
2366,774,2023-12,11,72.25,Yes,No,No
2367,752,2023-03,57,112.75,Yes,No,No
2368,624,2025-03,73,106.75,Yes,No,No
2369,934,2024-12,93,106.75,Yes,No,No
2370,488,2024-03,68,103,Yes,No,No
2371,11,2026-04,35,90.25,Yes,No,No
2372,738,2024-01,81,108.75,Yes,No,No
2373,549,2025-08,92,155,Yes,No,No
2374,928,2025-03,12,82,Yes,No,No
2375,867,2025-09,27,40.25,Yes,No,No
2376,817,2024-01,93,140.75,Yes,No,No
2377,643,2025-06,90,127.5,Yes,No,No
2378,806,2024-04,86,161.5,Yes,No,No
2379,31,2024-07,96,133,Yes,No,No
2380,643,2024-04,99,140.25,Yes,No,No
2381,647,2024-01,88,95,Yes,No,No
2382,725,2025-09,65,88.75,Yes,No,No
2383,154,2023-11,24,76,Yes,No,No
2384,722,2026-03,24,72,Yes,No,No
2385,309,2024-05,100,101,Yes,No,No
2386,511,2024-04,28,45,Yes,No,No
2387,834,2024-10,70,126.5,No,No,No
2388,821,2025-09,2,58.5,Yes,No,No
2389,592,2023-10,93,101.75,Yes,No,No
2390,954,2023-04,25,71.75,Yes,No,No
2391,708,2024-10,32,122,Yes,No,No
2392,961,2023-08,19,41.25,Yes,No,No
2393,842,2024-12,6,71.5,Yes,No,No
2394,499,2024-01,33,104.75,Yes,No,No
2395,178,2023-06,29,46.75,Yes,No,No
2396,335,2024-04,8,38,Yes,No,No
2397,345,2025-12,67,147.25,Yes,Yes,No
2398,918,2024-07,77,146.75,Yes,No,No
2399,400,2025-11,18,100.5,Yes,No,No
2400,463,2024-10,37,117.75,Yes,No,No
2401,254,2024-04,43,123.25,Yes,No,No
2402,869,2024-05,33,110.75,Yes,No,No
2403,425,2024-09,44,95,Yes,No,No
2404,199,2025-08,29,77.75,Yes,No,No
2405,674,2025-09,41,90.75,Yes,No,No
2406,485,2025-09,97,144.75,Yes,No,No
2407,501,2023-05,40,91,Yes,No,No
2408,976,2024-10,44,123,Yes,No,No
2409,332,2025-11,63,135.25,No,No,No
2410,144,2024-03,60,90,Yes,No,No
2411,634,2023-05,52,90,Yes,No,No
2412,815,2025-04,67,106.25,Yes,No,No
2413,773,2024-06,91,150.25,Yes,No,No
2414,662,2023-03,91,162.25,Yes,No,No
2415,452,2026-03,35,80.25,Yes,No,No
2416,317,2023-10,37,48.75,Yes,No,No
2417,850,2023-07,71,149.25,Yes,Yes,No
2418,854,2023-04,46,54.5,Yes,No,No
2419,336,2026-03,65,96.75,Yes,No,No
2420,131,2025-06,81,81.75,Yes,No,No
2421,190,2025-11,92,131,Yes,No,No
2422,544,2024-05,53,64.75,Yes,No,No
2423,897,2025-09,47,92.25,Yes,No,No
2424,49,2024-03,9,39.75,Yes,No,No
2425,879,2025-11,61,82.75,Yes,No,No
2426,98,2025-04,16,101,Yes,No,No
2427,649,2024-12,2,70.5,Yes,No,No
2428,373,2025-09,23,82.25,Yes,No,No
2429,168,2025-11,40,91,Yes,No,No
2430,533,2024-04,91,126.25,Yes,No,No
2431,147,2025-09,88,139,Yes,No,No
2432,410,2023-09,4,57,Yes,No,No
2433,421,2023-04,24,89,Yes,No,No
2434,72,2023-03,25,74.75,Yes,No,No
2435,801,2025-11,45,74.75,Yes,No,No
2436,953,2023-12,22,48.5,Yes,No,No
2437,659,2024-08,57,77.75,Yes,No,No
2438,117,2025-01,10,41.5,Yes,No,No
2439,679,2025-11,30,110.5,Yes,No,No
2440,714,2023-09,44,84,Yes,No,No
2441,793,2026-01,76,137,Yes,No,No
2442,154,2024-03,61,114.75,Yes,No,No
2443,202,2024-09,25,46.75,Yes,No,No
2444,728,2024-03,55,65.25,Yes,No,No
2445,560,2023-10,83,116.25,Yes,No,No
2446,838,2024-03,43,123.25,Yes,No,No
2447,403,2023-05,8,101,Yes,No,No
2448,909,2024-03,37,52.75,Yes,No,No
2449,413,2023-05,47,64.25,Yes,No,No
2450,674,2024-01,32,98,Yes,No,No
2451,714,2024-02,84,140,No,No,No
2452,82,2025-09,72,123,Yes,Yes,No
2453,200,2023-07,99,118.25,Yes,No,No
2454,153,2023-09,89,111.75,Yes,No,No
2455,685,2023-09,63,95.25,Yes,No,No
2456,567,2023-04,35,49.25,Yes,No,No
2457,203,2024-10,80,119,Yes,No,No
2458,358,2023-09,59,140.25,Yes,Yes,No
2459,221,2023-08,2,30.5,Yes,No,No
2460,113,2023-07,1,33.75,Yes,No,No
2461,407,2023-11,51,121.25,Yes,No,No
2462,488,2023-12,74,121.5,Yes,No,No
2463,345,2025-11,72,100,Yes,No,No
2464,892,2024-06,7,83.25,Yes,No,No
2465,153,2024-05,1,47.75,Yes,No,No
2466,463,2024-08,17,36.75,Yes,No,No
2467,349,2024-09,86,123.5,No,No,No
2468,301,2023-08,95,131.25,No,No,No
2469,396,2023-11,34,55.5,Yes,No,No
2470,69,2025-05,18,108.5,Yes,No,No
2471,226,2024-09,76,118,Yes,No,No
2472,666,2025-07,24,76,Yes,No,No
2473,478,2023-04,27,116.25,Yes,No,No
2474,759,2024-06,43,72.25,Yes,No,No
2475,778,2024-12,74,108.5,Yes,No,No
2476,456,2024-06,53,135.75,Yes,No,No
2477,858,2024-09,12,60,Yes,No,No
2478,698,2025-09,96,154,Yes,Yes,No
2479,100,2025-10,56,94,Yes,No,No
2480,186,2026-01,29,75.75,Yes,No,No
2481,21,2024-06,67,95.25,Yes,No,No
2482,167,2026-03,81,119.75,Yes,No,No
2483,629,2025-10,28,79,Yes,No,No
2484,464,2024-07,86,114.5,Yes,No,No
2485,718,2025-08,35,106.25,Yes,No,No
2486,29,2023-07,60,142,Yes,No,No
2487,88,2025-09,64,108,Yes,No,No
2488,810,2023-07,4,71,Yes,No,No
2489,877,2023-03,89,130.75,Yes,No,No
2490,977,2024-04,81,160.75,Yes,No,No
2491,52,2025-06,24,117,Yes,No,No
2492,136,2025-08,29,93.75,Yes,No,No
2493,156,2025-10,57,93.75,Yes,No,No
2494,227,2025-06,36,81,Yes,No,No
2495,414,2025-05,41,66.75,Yes,No,No
2496,688,2025-09,79,148.25,Yes,Yes,No
2497,44,2024-07,63,84.25,Yes,No,No
2498,92,2026-02,33,68.75,Yes,No,No
2499,564,2026-03,38,81.5,Yes,No,No
2500,136,2025-08,14,40.5,Yes,No,No
2501,455,2024-04,25,78.75,Yes,No,No
2502,12,2025-02,81,118.75,Yes,No,No
2503,253,2025-06,50,72.5,Yes,No,No
2504,38,2024-03,4,68,Yes,No,No
2505,979,2023-03,3,72.25,Yes,No,No
2506,634,2023-03,44,89,Yes,No,No
2507,930,2025-07,91,151.25,Yes,No,No
2508,911,2025-09,74,77.5,Yes,No,No
2509,857,2025-07,49,121.75,Yes,No,No
2510,805,2025-05,46,121.5,Yes,No,No
2511,636,2024-11,66,125.5,No,No,No
2512,614,2023-09,92,104,Yes,No,No
2513,484,2023-10,44,78,Yes,No,No
2514,886,2024-02,80,99,Yes,No,No
2515,994,2023-11,62,79.5,Yes,No,No
2516,930,2023-06,55,65.25,Yes,No,No
2517,560,2023-09,88,97,Yes,No,No
2518,151,2025-11,51,66.25,Yes,No,No
2519,155,2025-07,19,38.25,Yes,No,No
2520,199,2024-12,31,103.25,Yes,No,No
2521,214,2024-11,8,33,Yes,No,No
2522,676,2023-09,78,148.5,No,No,No
2523,208,2024-09,13,53.75,Yes,No,No
2524,980,2025-10,30,107.5,Yes,No,No
2525,991,2025-10,87,139.25,Yes,No,No
2526,77,2025-06,3,39.25,Yes,No,No
2527,41,2023-10,36,125,Yes,Yes,No
2528,985,2024-05,39,83.25,Yes,No,No
2529,157,2026-02,23,73.25,Yes,No,No
2530,461,2024-04,28,43,Yes,No,No
2531,75,2023-03,83,153.25,Yes,Yes,No
2532,628,2023-07,86,119.5,Yes,No,No
2533,285,2025-04,22,42.5,Yes,No,No
2534,620,2024-06,13,58.75,Yes,No,No
2535,463,2025-08,48,78,Yes,No,No
2536,777,2023-11,60,69,Yes,No,No
2537,489,2024-07,26,105.5,Yes,No,No
2538,629,2023-08,99,132.25,Yes,Yes,No
2539,567,2025-11,64,72,Yes,No,No
2540,444,2023-10,2,52.5,Yes,No,No
2541,880,2023-05,29,70.75,Yes,No,No
2542,915,2025-05,65,122.75,Yes,No,No
2543,248,2025-01,55,66.25,Yes,No,No
2544,939,2023-09,69,92.75,Yes,No,No
2545,117,2025-11,67,97.25,Yes,No,No
2546,810,2023-09,35,65.25,Yes,No,No
2547,594,2024-12,51,118.25,Yes,No,No
2548,664,2025-06,41,124.75,Yes,No,No
2549,644,2024-09,86,150.5,Yes,No,No
2550,32,2024-04,72,154,Yes,Yes,No
2551,872,2026-03,8,34,Yes,No,No
2552,829,2026-03,55,140.25,Yes,No,No
2553,140,2026-02,1,55.75,Yes,No,No
2554,755,2023-04,90,126.5,Yes,No,No
2555,174,2025-10,75,99.25,Yes,No,No
2556,114,2025-10,44,65,Yes,No,No
2557,756,2025-01,55,126.25,No,No,No
2558,895,2025-06,91,95.25,Yes,No,No
2559,504,2023-06,9,39.75,Yes,No,No
2560,188,2025-07,30,66.5,Yes,No,No
2561,934,2023-04,14,64.5,Yes,No,No
2562,200,2025-06,15,71.25,Yes,No,No
2563,997,2024-04,27,51.25,Yes,No,No
2564,272,2024-01,14,58.5,Yes,No,No
2565,359,2024-10,22,111.5,Yes,No,No
2566,394,2023-07,41,71.75,Yes,No,No
2567,881,2025-02,13,87.75,Yes,No,No
2568,263,2024-07,69,82.75,Yes,No,No
2569,421,2024-04,98,114.5,Yes,No,No
2570,737,2024-11,40,110,Yes,No,No
2571,301,2025-04,46,60.5,Yes,No,No
2572,714,2023-09,64,133,Yes,No,No
2573,688,2023-12,68,73,Yes,No,No
2574,958,2023-05,11,48.25,Yes,No,No
2575,496,2023-11,95,137.25,Yes,No,No
2576,647,2023-08,49,97.75,Yes,No,No
2577,699,2025-07,93,152.75,No,No,No
2578,380,2023-08,56,125,Yes,No,No
2579,192,2023-09,87,136.25,No,No,No
2580,337,2023-12,9,106.75,Yes,No,No
2581,276,2025-06,73,96.75,Yes,No,No
2582,556,2024-09,82,100.5,Yes,No,No
2583,795,2023-08,60,123,Yes,No,No
2584,19,2023-05,38,102.5,Yes,No,No
2585,60,2023-12,72,126,Yes,Yes,No
2586,11,2024-10,63,121.25,Yes,No,No
2587,699,2023-05,30,42.5,Yes,No,No
2588,71,2025-03,55,68.25,Yes,No,No
2589,313,2023-10,7,89.25,Yes,No,No
2590,616,2023-09,51,120.25,Yes,No,No
2591,121,2024-01,43,124.25,Yes,No,No
2592,676,2023-11,75,149.25,Yes,No,No
2593,491,2025-05,43,64.25,Yes,No,No
2594,6,2023-04,31,68.25,Yes,No,No
2595,690,2024-07,75,86.25,Yes,No,No
2596,879,2025-08,11,91.25,Yes,No,No
2597,516,2025-09,16,47,Yes,No,No
2598,282,2025-04,89,105.75,Yes,No,No
2599,148,2023-12,99,139.25,Yes,No,No
2600,716,2024-07,66,114.5,Yes,No,No
2601,32,2023-08,30,118.5,Yes,No,No
2602,971,2025-01,70,133.5,Yes,No,No
2603,906,2023-08,72,78,Yes,No,No
2604,157,2025-07,49,81.75,Yes,No,No
2605,281,2026-01,59,86.25,Yes,No,No
2606,780,2024-08,42,124.5,Yes,No,No
2607,322,2026-02,83,148.25,No,Yes,No
2608,471,2023-04,83,116.25,Yes,No,No
2609,601,2025-08,70,92.5,Yes,No,No
2610,565,2024-01,9,89.75,Yes,No,No
2611,738,2026-02,76,82,Yes,No,No
2612,634,2025-03,72,106,Yes,No,No
2613,412,2026-04,69,117.75,Yes,No,No
2614,648,2023-09,31,69.25,Yes,No,No
2615,331,2026-03,77,129.75,Yes,No,No
2616,715,2023-04,99,99.25,Yes,No,No
2617,857,2025-04,73,79.75,Yes,No,No
2618,642,2025-03,44,78,Yes,No,No
2619,697,2026-01,81,104.75,Yes,No,No
2620,293,2025-07,61,74.75,Yes,No,No
2621,508,2023-06,93,89.75,Yes,No,No
2622,683,2024-07,76,120,Yes,No,No
2623,499,2024-04,50,82.5,Yes,No,No
2624,1,2025-08,78,83.5,Yes,No,No
2625,566,2024-06,62,90.5,Yes,No,No
2626,989,2025-02,67,134.25,Yes,Yes,No
2627,426,2025-05,5,72.75,Yes,No,No
2628,826,2023-06,89,119.75,Yes,No,No
2629,66,2025-01,82,82.5,Yes,No,No
2630,491,2025-09,24,70,Yes,No,No
2631,808,2023-03,40,68,Yes,No,No
2632,513,2025-01,78,102.5,Yes,No,No
2633,188,2025-04,53,107.75,Yes,No,No
2634,297,2024-04,32,86,Yes,No,No
2635,128,2025-01,82,140.5,Yes,No,No
2636,182,2024-09,97,114.75,Yes,No,No
2637,511,2023-09,61,95.75,Yes,No,No
2638,387,2023-11,28,59,Yes,No,No
2639,589,2024-08,19,75.25,Yes,No,No
2640,635,2025-11,92,121,No,No,No
2641,741,2025-02,4,32,Yes,No,No
2642,383,2025-04,41,75.75,Yes,No,No
2643,759,2025-01,44,82,Yes,No,No
2644,922,2023-11,48,101,Yes,No,No
2645,381,2024-09,77,155.75,Yes,No,No
2646,854,2023-11,24,59,Yes,No,No
2647,880,2025-09,86,98.5,Yes,No,No
2648,41,2023-06,84,113,Yes,No,No
2649,57,2025-07,94,95.5,Yes,No,No
2650,800,2025-05,6,77.5,Yes,No,No
2651,211,2025-03,78,156.5,No,No,No
2652,735,2025-08,74,134.5,Yes,Yes,No
2653,159,2025-04,91,145.25,Yes,Yes,No
2654,66,2023-08,50,75.5,Yes,No,No
2655,987,2023-10,72,120,Yes,Yes,No
2656,455,2023-03,13,80.75,Yes,No,No
2657,72,2026-03,93,156.75,Yes,Yes,No
2658,20,2024-01,72,86,Yes,No,No
2659,589,2024-11,17,107.75,Yes,No,No
2660,104,2026-03,21,83.75,Yes,No,No
2661,643,2026-01,71,75.25,Yes,No,No
2662,333,2023-03,34,48.5,Yes,No,No
2663,782,2026-01,68,93,Yes,No,No
2664,607,2026-01,69,131.75,Yes,No,No
2665,776,2024-09,16,86,Yes,No,No
2666,676,2025-01,70,111.5,Yes,No,No
2667,695,2025-08,8,57,Yes,No,No
2668,428,2024-06,52,64,Yes,No,No
2669,467,2024-01,1,38.75,Yes,No,No
2670,371,2025-08,18,108.5,Yes,No,No
2671,499,2023-05,92,168,No,No,No
2672,894,2025-10,77,140.75,Yes,No,No
2673,588,2025-07,6,101.5,Yes,No,No
2674,237,2025-07,25,59.75,Yes,No,No
2675,749,2024-04,23,40.25,Yes,No,No
2676,47,2024-02,41,96.75,Yes,No,No
2677,673,2023-04,33,93.75,Yes,No,No
2678,350,2023-06,78,134.5,Yes,Yes,No
2679,188,2024-07,79,156.25,Yes,Yes,No
2680,476,2023-10,60,81,Yes,No,No
2681,596,2025-01,73,105.75,Yes,No,No
2682,511,2025-06,1,25.75,Yes,No,No
2683,48,2025-03,100,161,Yes,No,No
2684,187,2023-10,35,60.25,Yes,No,No
2685,199,2025-01,82,128.5,Yes,No,No
2686,280,2025-01,1,20.75,Yes,No,No
2687,25,2023-11,48,58,Yes,No,No
2688,378,2025-11,22,79.5,Yes,No,No
2689,563,2024-09,67,80.25,Yes,No,No
2690,589,2024-12,46,119.5,Yes,No,No
2691,142,2023-09,26,53.5,Yes,No,No
2692,148,2025-07,6,90.5,Yes,No,No
2693,935,2025-10,12,73,Yes,No,No
2694,148,2024-09,36,110,Yes,No,No
2695,266,2023-09,81,90.75,Yes,No,No
2696,99,2025-09,27,73.25,Yes,No,No
2697,700,2024-08,81,140.75,Yes,No,No
2698,532,2026-03,24,56,Yes,No,No
2699,797,2023-08,85,126.75,Yes,No,No
2700,717,2026-01,46,128.5,Yes,No,No
2701,756,2025-06,51,89.25,Yes,No,No
2702,940,2024-09,33,60.75,Yes,No,No
2703,579,2025-06,27,99.25,Yes,No,No
2704,608,2023-05,28,45,Yes,No,No
2705,508,2024-03,96,119,Yes,No,No
2706,166,2025-04,22,99.5,Yes,No,No
2707,556,2024-04,22,36.5,Yes,No,No
2708,207,2023-07,42,79.5,Yes,No,No
2709,361,2023-10,4,90,Yes,No,No
2710,299,2023-09,98,128.5,Yes,Yes,No
2711,889,2025-07,66,75.5,Yes,No,No
2712,670,2025-11,43,73.25,Yes,No,No
2713,585,2025-06,50,81.5,Yes,No,No
2714,799,2023-04,37,69.75,Yes,No,No
2715,866,2023-09,6,36.5,Yes,No,No
2716,456,2025-12,5,74.75,Yes,No,No
2717,914,2025-06,36,85,Yes,No,No
2718,386,2025-12,16,34,Yes,No,No
2719,838,2025-03,60,133,No,No,No
2720,111,2024-05,86,131.5,Yes,No,No
2721,227,2025-06,20,78,Yes,No,No
2722,67,2025-10,25,95.75,Yes,No,No
2723,696,2025-01,37,120.75,Yes,No,No
2724,43,2025-01,70,117.5,Yes,No,No
2725,824,2023-09,2,80.5,Yes,No,No
2726,570,2023-07,93,124.75,Yes,No,No
2727,797,2023-11,67,99.25,Yes,No,No
2728,573,2026-04,90,128.5,Yes,No,No
2729,16,2024-10,89,152.75,No,No,No
2730,369,2023-09,78,152.5,Yes,No,No
2731,421,2025-11,70,151.5,Yes,No,No
2732,358,2025-06,46,130.5,No,No,No
2733,955,2025-10,12,42,Yes,No,No
2734,640,2024-09,29,79.75,Yes,No,No
2735,21,2025-08,82,108.5,Yes,No,No
2736,595,2026-01,10,29.5,Yes,No,No
2737,589,2025-05,22,61.5,Yes,No,No
2738,62,2024-10,36,55,Yes,No,No
2739,241,2024-05,77,131.75,Yes,No,No
2740,393,2025-10,12,40,Yes,No,No
2741,65,2023-12,23,106.25,Yes,No,No
2742,352,2024-01,60,104,Yes,No,No
2743,147,2025-10,9,34.75,Yes,No,No
2744,540,2024-03,54,81.5,Yes,No,No
2745,982,2025-10,100,109,Yes,No,No
2746,770,2023-06,29,45.75,Yes,No,No
2747,607,2025-06,80,122,Yes,No,No
2748,378,2024-12,85,120.75,No,No,No
2749,289,2025-08,17,36.75,Yes,No,No
2750,22,2024-09,43,83.25,Yes,No,No
2751,961,2025-02,41,53.75,Yes,No,No
2752,777,2023-04,24,46,Yes,No,No
2753,477,2024-04,78,78.5,Yes,No,No
2754,640,2026-03,28,107,Yes,No,No
2755,686,2025-03,10,96.5,Yes,No,No
2756,724,2024-01,5,77.75,Yes,No,No
2757,184,2025-01,73,97.75,Yes,No,No
2758,278,2023-09,23,107.25,Yes,No,No
2759,944,2024-09,87,163.25,Yes,No,No
2760,423,2025-03,61,141.75,No,No,No
2761,257,2026-01,54,107.5,Yes,No,No
2762,933,2024-01,37,117.75,Yes,No,No
2763,808,2024-04,89,142.75,Yes,No,No
2764,960,2024-09,16,39,Yes,No,No
2765,876,2024-03,18,85.5,Yes,No,No
2766,47,2023-07,58,69.5,Yes,No,No
2767,793,2025-02,77,155.75,Yes,No,No
2768,321,2024-06,1,69.75,Yes,No,No
2769,355,2025-04,90,131.5,Yes,No,No
2770,865,2024-03,65,113.75,Yes,No,No
2771,936,2023-12,3,38.25,Yes,No,No
2772,637,2024-08,4,75,Yes,No,No
2773,432,2025-02,28,52,Yes,No,No
2774,482,2024-11,61,97.75,Yes,No,No
2775,198,2023-06,52,85,Yes,No,No
2776,539,2026-01,56,78,Yes,No,No
2777,171,2025-10,60,98,Yes,No,No
2778,999,2025-07,22,87.5,Yes,No,No
2779,983,2024-05,75,83.25,Yes,No,No
2780,353,2025-11,43,75.25,Yes,No,No
2781,858,2026-03,81,154.75,Yes,No,No
2782,283,2025-04,8,71,Yes,No,No
2783,891,2025-05,55,113.25,Yes,No,No
2784,998,2024-02,60,92,Yes,No,No
2785,105,2025-08,42,94.5,Yes,No,No
2786,42,2023-08,64,129,Yes,No,No
2787,203,2026-01,40,80,Yes,No,No
2788,607,2024-02,41,85.75,Yes,No,No
2789,11,2025-01,61,115.75,Yes,No,No
2790,633,2024-09,7,100.25,Yes,No,No
2791,396,2024-07,63,145.25,No,No,No
2792,206,2025-02,36,106,Yes,No,No
2793,68,2025-07,61,126.75,Yes,No,No
2794,255,2023-12,98,106.5,Yes,No,No
2795,558,2024-04,55,103.25,Yes,No,No
2796,403,2024-05,64,88,Yes,No,No
2797,968,2023-06,73,122.75,Yes,No,No
2798,219,2024-10,55,134.25,Yes,Yes,No
2799,137,2024-11,16,109,Yes,No,No
2800,20,2025-01,74,116.5,Yes,No,No
2801,910,2024-09,100,142,Yes,No,No
2802,704,2025-02,58,137.5,Yes,No,No
2803,265,2025-01,83,149.25,Yes,No,No
2804,579,2025-03,85,160.75,No,No,No
2805,511,2023-06,59,93.25,Yes,No,No
2806,53,2024-02,95,131.25,Yes,No,No
2807,987,2023-09,59,135.25,Yes,No,No
2808,182,2024-02,4,40,Yes,No,No
2809,768,2024-08,27,72.25,Yes,No,No
2810,771,2025-09,43,106.25,Yes,No,No
2811,820,2024-11,67,148.25,Yes,No,No
2812,569,2026-01,31,69.25,Yes,No,No
2813,187,2024-09,80,120,Yes,No,No
2814,181,2025-04,15,81.25,Yes,No,No
2815,489,2025-10,75,113.25,Yes,No,No
2816,887,2024-11,23,91.25,Yes,No,No
2817,509,2025-02,54,65.5,Yes,No,No
2818,26,2026-03,4,94,Yes,No,No
2819,942,2025-03,34,97.5,Yes,No,No
2820,406,2023-10,27,102.25,Yes,No,No
2821,547,2025-09,10,62.5,Yes,No,No
2822,448,2024-04,34,102.5,Yes,No,No
2823,688,2023-07,74,97.5,Yes,No,No
2824,727,2023-07,86,135.5,Yes,No,No
2825,975,2025-04,47,83.25,Yes,No,No
2826,886,2023-04,88,118,Yes,No,No
2827,243,2025-03,50,120.5,Yes,No,No
2828,545,2023-07,2,29.5,Yes,No,No
2829,659,2025-04,33,117.75,Yes,No,No
2830,432,2025-10,93,106.75,Yes,No,No
2831,323,2023-06,88,155,Yes,No,No
2832,321,2025-06,34,69.5,Yes,No,No
2833,689,2023-04,89,95.75,Yes,No,No
2834,241,2025-10,11,102.25,Yes,No,No
2835,238,2025-01,89,117.75,Yes,No,No
2836,399,2023-08,65,83.75,Yes,No,No
2837,59,2026-03,52,89,Yes,No,No
2838,55,2023-08,93,100.75,Yes,No,No
2839,656,2025-01,41,96.75,Yes,No,No
2840,536,2025-07,98,116.5,Yes,No,No
2841,59,2025-10,61,101.75,Yes,No,No
2842,875,2024-11,13,79.75,Yes,No,No
2843,205,2024-01,71,147.25,Yes,Yes,No
2844,313,2024-04,43,91.25,Yes,No,No
2845,156,2026-03,63,143.25,No,No,No
2846,386,2024-05,56,75,Yes,No,No
2847,866,2023-06,34,107.5,Yes,No,No
2848,907,2024-02,100,115,Yes,No,No
2849,341,2023-09,86,106.5,Yes,No,No
2850,237,2023-10,28,112,Yes,No,No
2851,290,2026-01,58,96.5,Yes,No,No
2852,727,2024-11,57,84.75,Yes,No,No
2853,289,2025-05,7,41.25,Yes,No,No
2854,396,2024-10,54,105.5,Yes,No,No
2855,272,2025-01,24,115,Yes,No,No
2856,189,2026-02,66,69.5,Yes,No,No
2857,481,2025-07,92,153,Yes,No,No
2858,387,2025-07,7,54.25,Yes,No,No
2859,999,2025-09,93,134.75,Yes,No,No
2860,641,2025-05,51,60.25,Yes,No,No
2861,26,2023-10,69,83.75,Yes,No,No
2862,270,2025-02,3,80.25,Yes,No,No
2863,431,2025-11,11,99.25,Yes,No,No
2864,507,2024-05,94,126.5,Yes,Yes,No
2865,526,2024-05,45,114.75,Yes,No,No
2866,227,2025-09,48,134,No,Yes,No
2867,606,2023-11,34,90.5,Yes,No,No
2868,26,2025-10,42,56.5,Yes,No,No
2869,703,2023-12,3,73.25,Yes,No,No
2870,780,2023-09,32,55,Yes,No,No
2871,861,2024-12,84,155,Yes,No,No
2872,793,2024-03,6,52.5,Yes,No,No
2873,258,2026-01,56,124,Yes,No,No
2874,645,2024-11,98,126.5,Yes,No,No
2875,380,2023-05,4,79,Yes,No,No
2876,739,2023-06,65,82.75,Yes,No,No
2877,159,2025-01,58,78.5,Yes,No,No
2878,964,2024-04,76,126,Yes,No,No
2879,981,2024-05,92,166,Yes,No,No
2880,748,2025-01,35,87.25,Yes,No,No
2881,165,2026-04,44,73,Yes,No,No
2882,559,2024-08,86,129.5,Yes,No,No
2883,257,2024-05,85,163.75,Yes,No,No
2884,380,2024-09,75,108.25,Yes,No,No
2885,253,2025-01,13,43.75,Yes,No,No
2886,921,2025-04,24,100,Yes,No,No
2887,967,2025-04,10,106.5,Yes,No,No
2888,588,2023-04,55,90.25,Yes,No,No
2889,869,2023-09,94,111.5,Yes,No,No
2890,280,2023-08,76,92,Yes,No,No
2891,375,2023-08,16,86,Yes,No,No
2892,428,2024-04,47,123.25,No,No,No
2893,397,2026-02,13,77.75,Yes,No,No
2894,700,2024-02,4,59,Yes,No,No
2895,213,2025-02,37,80.75,Yes,No,No
2896,893,2025-09,8,48,Yes,No,No
2897,305,2023-10,3,28.25,Yes,No,No
2898,208,2026-01,2,27.5,Yes,No,No
2899,938,2025-10,52,118,Yes,No,No
2900,187,2025-02,72,111,Yes,No,No
2901,399,2026-03,84,88,Yes,No,No
2902,392,2025-06,74,105.5,Yes,No,No
2903,258,2024-10,11,105.25,Yes,No,No
2904,201,2023-05,16,33,Yes,No,No
2905,137,2023-11,76,90,Yes,No,No
2906,690,2026-01,2,51.5,Yes,No,No
2907,249,2024-02,90,158.5,No,No,No
2908,353,2024-12,41,82.75,Yes,No,No
2909,162,2024-05,81,139.75,Yes,No,No
2910,572,2023-03,52,68,Yes,No,No
2911,97,2025-04,3,57.25,Yes,No,No
2912,650,2025-03,36,125,Yes,No,No
2913,584,2024-01,24,71,Yes,No,No
2914,543,2024-08,14,75.5,Yes,No,No
2915,985,2025-03,28,71,Yes,No,No
2916,284,2023-09,96,168,No,Yes,No
2917,995,2023-09,98,172.5,Yes,Yes,No
2918,444,2023-06,45,57.75,Yes,No,No
2919,988,2024-05,72,139,Yes,No,No
2920,534,2025-02,96,162,Yes,No,No
2921,247,2023-09,10,64.5,Yes,No,No
2922,208,2025-11,59,103.25,Yes,No,No
2923,899,2024-09,98,94.5,Yes,No,No
2924,466,2025-09,15,101.25,Yes,No,No
2925,615,2025-05,40,59,Yes,No,No
2926,434,2024-06,64,107,Yes,No,No
2927,592,2024-12,1,74.75,Yes,No,No
2928,263,2025-10,46,73.5,Yes,No,No
2929,557,2025-09,11,28.25,Yes,No,No
2930,615,2024-03,30,58.5,Yes,No,No
2931,68,2025-04,29,106.75,Yes,No,No
2932,691,2025-09,28,102,Yes,No,No
2933,318,2023-09,9,57.75,Yes,No,No
2934,709,2025-02,51,126.25,Yes,No,No
2935,293,2023-07,84,108,Yes,No,No
2936,644,2024-03,57,115.75,Yes,No,No
2937,147,2025-11,6,94.5,Yes,No,No
2938,276,2025-11,50,102.5,Yes,No,No
2939,901,2024-04,42,60.5,Yes,No,No
2940,385,2024-01,99,130.25,Yes,No,No
2941,154,2025-10,70,152.5,Yes,No,No
2942,909,2024-07,78,80.5,Yes,No,No
2943,784,2025-12,86,118.5,Yes,No,No
2944,612,2025-12,41,51.75,Yes,No,No
2945,206,2023-10,84,153,Yes,No,No
2946,95,2024-09,73,93.75,Yes,No,No
2947,161,2024-10,25,84.75,Yes,No,No
2948,879,2024-02,35,123.25,No,No,No
2949,483,2023-06,18,78.5,Yes,No,No
2950,630,2025-02,65,75.75,Yes,No,No
2951,994,2024-02,20,51,Yes,No,No
2952,597,2023-10,44,105,Yes,No,No
2953,310,2024-11,12,84,Yes,No,No
2954,650,2024-03,7,84.25,Yes,No,No
2955,21,2023-09,14,47.5,Yes,No,No
2956,38,2024-09,95,148.25,No,No,No
2957,987,2026-04,99,151.25,Yes,No,No
2958,457,2023-09,30,85.5,Yes,No,No
2959,110,2025-05,9,27.75,Yes,No,No
