Campaign_ID,Customer_ID,Campaign_Type,Opened,Clicked,Positive_Response,Campaign_Date,Engagement_Level,Conversion_Type
1992,262,Email,Yes,Yes,No,01-01-2025,Medium,None
1993,941,SMS,No,No,No,01-10-2025,None,None
1994,920,SMS,No,No,No,01-07-2025,None,None
1995,966,Email,Yes,Yes,No,01-11-2025,Medium,None
1996,694,SMS,Yes,No,No,01-01-2025,Low,None
1997,697,SMS,No,No,No,01-06-2025,None,None
1998,938,SMS,Yes,No,No,01-08-2025,Low,None
1999,478,SMS,Yes,Yes,Yes,01-04-2025,High,Smart_Meter
2000,412,SMS,No,No,No,01-01-2025,None,None
2001,961,Email,Yes,No,No,01-02-2025,Low,None
2002,267,SMS,Yes,Yes,No,01-01-2025,Medium,None
2003,299,SMS,Yes,Yes,No,01-04-2025,Medium,None
2004,60,SMS,No,No,No,01-12-2025,None,None
2005,923,SMS,No,No,No,01-03-2025,None,None
2006,968,SMS,No,No,No,01-02-2025,None,None
2007,116,SMS,Yes,Yes,No,01-02-2025,Medium,None
2008,448,Email,No,No,No,01-06-2025,None,None
2009,737,Email,No,No,No,01-01-2025,None,None
2010,230,Email,No,No,No,01-01-2025,None,None
2011,600,Email,Yes,Yes,Yes,01-09-2025,High,Solar_Interest
2012,560,SMS,Yes,Yes,Yes,01-07-2025,High,Smart_Meter
2013,815,SMS,Yes,Yes,Yes,01-01-2025,High,Smart_Meter
2014,189,Email,Yes,Yes,Yes,01-07-2025,High,Solar_Interest
2015,349,Email,Yes,No,No,01-08-2025,Low,None
2016,595,Email,No,No,No,01-06-2025,None,None
2017,374,Email,Yes,No,No,01-07-2025,Low,None
2018,837,Email,No,No,No,01-10-2025,None,None
2019,593,SMS,No,No,No,01-01-2025,None,None
2020,170,SMS,Yes,Yes,No,01-06-2025,Medium,None
2021,722,SMS,No,No,No,01-12-2025,None,None
2022,88,SMS,No,No,No,01-02-2025,None,None
2023,409,Email,No,No,No,01-08-2025,None,None
2024,394,Email,Yes,No,No,01-03-2025,Low,None
2025,66,Email,No,No,No,01-04-2025,None,None
2026,111,SMS,Yes,No,No,01-02-2025,Low,None
2027,420,Email,Yes,No,No,01-10-2025,Low,None
2028,410,SMS,Yes,No,No,01-11-2025,Low,None
2029,692,Email,Yes,No,No,01-05-2025,Low,None
2030,361,SMS,Yes,No,No,01-09-2025,Low,None
2031,149,SMS,Yes,Yes,No,01-02-2025,Medium,None
2032,631,SMS,Yes,No,No,01-01-2025,Low,None
2033,12,SMS,Yes,No,No,01-03-2025,Low,None
2034,103,SMS,Yes,No,No,01-09-2025,Low,None
2035,74,SMS,No,No,No,01-11-2025,None,None
2036,860,SMS,Yes,Yes,Yes,01-09-2025,High,Smart_Meter
2037,554,Email,Yes,Yes,No,01-06-2025,Medium,None
2038,253,Email,Yes,No,No,01-10-2025,Low,None
2039,662,SMS,No,No,No,01-11-2025,None,None
2040,264,Email,Yes,No,No,01-02-2025,Low,None
2041,855,Email,Yes,Yes,No,01-08-2025,Medium,None
2042,906,SMS,No,No,No,01-12-2025,None,None
2043,529,Email,No,No,No,01-10-2025,None,None
2044,650,Email,Yes,Yes,No,01-05-2025,Medium,None
2045,639,Email,Yes,Yes,Yes,01-08-2025,High,Solar_Interest
2046,60,SMS,No,No,No,01-01-2025,None,None
2047,824,Email,Yes,No,No,01-08-2025,Low,None
2048,197,Email,Yes,No,No,01-08-2025,Low,None
2049,221,SMS,No,No,No,01-10-2025,None,None
2050,111,Email,No,No,No,01-11-2025,None,None
2051,707,Email,Yes,No,No,01-12-2025,Low,None
2052,381,Email,Yes,Yes,No,01-01-2025,Medium,None
2053,867,SMS,No,No,No,01-01-2025,None,None
2054,91,Email,Yes,Yes,No,01-01-2025,Medium,None
2055,633,Email,Yes,Yes,No,01-02-2025,Medium,None
2056,248,Email,Yes,No,No,01-08-2025,Low,None
2057,430,SMS,Yes,No,No,01-05-2025,Low,None
2058,11,SMS,Yes,Yes,No,01-11-2025,Medium,None
2059,157,Email,Yes,No,No,01-08-2025,Low,None
2060,169,Email,Yes,No,No,01-06-2025,Low,None
2061,362,SMS,Yes,Yes,No,01-09-2025,Medium,None
2062,231,SMS,No,No,No,01-04-2025,None,None
2063,537,SMS,Yes,No,No,01-02-2025,Low,None
2064,462,Email,No,No,No,01-10-2025,None,None
2065,632,SMS,No,No,No,01-02-2025,None,None
2066,577,SMS,Yes,No,No,01-01-2025,Low,None
2067,330,SMS,Yes,No,No,01-06-2025,Low,None
2068,632,Email,No,No,No,01-09-2025,None,None
2069,173,Email,Yes,Yes,Yes,01-06-2025,High,Solar_Interest
2070,969,Email,No,No,No,01-01-2025,None,None
2071,196,SMS,Yes,Yes,No,01-12-2025,Medium,None
2072,279,Email,Yes,Yes,No,01-04-2025,Medium,None
2073,92,SMS,Yes,No,No,01-12-2025,Low,None
2074,243,Email,Yes,No,No,01-09-2025,Low,None
2075,836,Email,Yes,Yes,No,01-01-2025,Medium,None
2076,49,Email,Yes,No,No,01-02-2025,Low,None
2077,129,SMS,Yes,No,No,01-10-2025,Low,None
2078,852,Email,Yes,No,No,01-03-2025,Low,None
2079,941,Email,No,No,No,01-07-2025,None,None
2080,252,SMS,No,No,No,01-10-2025,None,None
2081,117,SMS,Yes,No,No,01-11-2025,Low,None
2082,136,SMS,Yes,Yes,Yes,01-12-2025,High,Smart_Meter
2083,962,Email,No,No,No,01-04-2025,None,None
2084,601,SMS,No,No,No,01-01-2025,None,None
2085,539,SMS,No,No,No,01-01-2025,None,None
2086,616,SMS,Yes,No,No,01-09-2025,Low,None
2087,637,Email,No,No,No,01-02-2025,None,None
2088,501,Email,Yes,No,No,01-09-2025,Low,None
2089,875,Email,Yes,No,No,01-06-2025,Low,None
2090,375,Email,Yes,No,No,01-12-2025,Low,None
2091,747,SMS,Yes,No,No,01-11-2025,Low,None
2092,335,SMS,Yes,No,No,01-07-2025,Low,None
2093,262,Email,Yes,Yes,Yes,01-12-2025,High,Solar_Interest
2094,332,Email,Yes,No,No,01-03-2025,Low,None
2095,1,SMS,Yes,No,No,01-10-2025,Low,None
2096,692,SMS,No,No,No,01-03-2025,None,None
2097,766,Email,No,No,No,01-01-2025,None,None
2098,239,Email,Yes,No,No,01-12-2025,Low,None
2099,988,SMS,Yes,Yes,No,01-12-2025,Medium,None
2100,298,SMS,Yes,No,No,01-01-2025,Low,None
2101,423,Email,Yes,Yes,No,01-08-2025,Medium,None
2102,704,Email,Yes,No,No,01-06-2025,Low,None
2103,798,SMS,Yes,No,No,01-08-2025,Low,None
2104,544,SMS,Yes,No,No,01-05-2025,Low,None
2105,455,SMS,Yes,No,No,01-07-2025,Low,None
2106,121,SMS,No,No,No,01-03-2025,None,None
2107,922,Email,No,No,No,01-03-2025,None,None
2108,957,SMS,Yes,No,No,01-08-2025,Low,None
2109,729,SMS,Yes,No,No,01-06-2025,Low,None
2110,12,Email,Yes,No,No,01-03-2025,Low,None
2111,516,SMS,No,No,No,01-12-2025,None,None
2112,422,SMS,Yes,No,No,01-07-2025,Low,None
2113,845,SMS,Yes,No,No,01-11-2025,Low,None
2114,369,Email,No,No,No,01-04-2025,None,None
2115,702,Email,No,No,No,01-12-2025,None,None
2116,121,Email,Yes,No,No,01-02-2025,Low,None
2117,549,Email,Yes,No,No,01-04-2025,Low,None
2118,538,SMS,Yes,No,No,01-10-2025,Low,None
2119,341,Email,Yes,No,No,01-08-2025,Low,None
2120,712,Email,No,No,No,01-02-2025,None,None
2121,754,SMS,Yes,No,No,01-12-2025,Low,None
2122,496,Email,No,No,No,01-03-2025,None,None
2123,629,SMS,No,No,No,01-01-2025,None,None
2124,690,Email,Yes,Yes,No,01-02-2025,Medium,None
2125,567,SMS,No,No,No,01-05-2025,None,None
2126,232,SMS,No,No,No,01-01-2025,None,None
2127,634,SMS,Yes,Yes,Yes,01-12-2025,High,Smart_Meter
2128,619,Email,Yes,No,No,01-05-2025,Low,None
2129,859,SMS,Yes,No,No,01-03-2025,Low,None
2130,349,SMS,No,No,No,01-10-2025,None,None
2131,148,Email,No,No,No,01-03-2025,None,None
2132,823,SMS,Yes,No,No,01-04-2025,Low,None
2133,801,SMS,Yes,Yes,Yes,01-04-2025,High,Smart_Meter
2134,236,Email,Yes,Yes,No,01-12-2025,Medium,None
2135,254,SMS,No,No,No,01-11-2025,None,None
2136,25,Email,No,No,No,01-12-2025,None,None
2137,6,SMS,No,No,No,01-02-2025,None,None
2138,30,SMS,Yes,No,No,01-11-2025,Low,None
2139,198,Email,Yes,No,No,01-02-2025,Low,None
2140,825,SMS,Yes,No,No,01-01-2025,Low,None
2141,661,SMS,Yes,Yes,No,01-07-2025,Medium,None
2142,257,SMS,Yes,No,No,01-07-2025,Low,None
2143,213,SMS,Yes,No,No,01-11-2025,Low,None
2144,10,Email,Yes,Yes,Yes,01-03-2025,High,Solar_Interest
2145,539,Email,Yes,No,No,01-03-2025,Low,None
2146,678,Email,Yes,Yes,Yes,01-11-2025,High,Solar_Interest
2147,972,Email,Yes,No,No,01-09-2025,Low,None
2148,15,Email,Yes,Yes,No,01-08-2025,Medium,None
2149,616,Email,Yes,No,No,01-08-2025,Low,None
2150,950,SMS,Yes,Yes,No,01-10-2025,Medium,None
2151,559,SMS,No,No,No,01-12-2025,None,None
2152,145,Email,Yes,No,No,01-08-2025,Low,None
2153,851,SMS,Yes,No,No,01-02-2025,Low,None
2154,455,SMS,No,No,No,01-03-2025,None,None
2155,570,Email,Yes,Yes,Yes,01-03-2025,High,Solar_Interest
2156,714,SMS,Yes,No,No,01-10-2025,Low,None
2157,124,Email,Yes,No,No,01-03-2025,Low,None
2158,176,Email,Yes,Yes,No,01-09-2025,Medium,None
2159,371,Email,Yes,Yes,No,01-02-2025,Medium,None
2160,738,SMS,Yes,Yes,No,01-12-2025,Medium,None
2161,693,SMS,No,No,No,01-01-2025,None,None
2162,964,SMS,Yes,Yes,No,01-06-2025,Medium,None
2163,179,Email,No,No,No,01-06-2025,None,None
2164,124,Email,No,No,No,01-01-2025,None,None
2165,905,SMS,No,No,No,01-05-2025,None,None
2166,588,Email,No,No,No,01-06-2025,None,None
2167,685,Email,No,No,No,01-03-2025,None,None
2168,538,Email,Yes,Yes,No,01-04-2025,Medium,None
2169,1,SMS,No,No,No,01-06-2025,None,None
2170,506,SMS,Yes,No,No,01-01-2025,Low,None
2171,529,Email,No,No,No,01-02-2025,None,None
2172,332,Email,Yes,No,No,01-02-2025,Low,None
2173,306,Email,No,No,No,01-10-2025,None,None
2174,294,SMS,Yes,Yes,No,01-08-2025,Medium,None
2175,3,SMS,Yes,Yes,No,01-02-2025,Medium,None
2176,994,Email,No,No,No,01-11-2025,None,None
2177,563,SMS,No,No,No,01-10-2025,None,None
2178,96,Email,No,No,No,01-05-2025,None,None
2179,419,SMS,No,No,No,01-07-2025,None,None
2180,928,SMS,Yes,No,No,01-09-2025,Low,None
2181,585,Email,Yes,Yes,No,01-09-2025,Medium,None
2182,176,SMS,No,No,No,01-05-2025,None,None
2183,651,Email,No,No,No,01-01-2025,None,None
2184,797,Email,Yes,Yes,No,01-04-2025,Medium,None
2185,462,SMS,Yes,No,No,01-01-2025,Low,None
2186,843,Email,Yes,No,No,01-03-2025,Low,None
2187,983,Email,Yes,No,No,01-06-2025,Low,None
2188,1000,Email,Yes,Yes,Yes,01-08-2025,High,Solar_Interest
2189,434,Email,No,No,No,01-03-2025,None,None
2190,787,Email,Yes,No,No,01-02-2025,Low,None
2191,584,SMS,No,No,No,01-02-2025,None,None
2192,55,Email,Yes,No,No,01-10-2025,Low,None
2193,98,Email,Yes,No,No,01-12-2025,Low,None
2194,61,SMS,Yes,Yes,No,01-10-2025,Medium,None
2195,968,Email,No,No,No,01-02-2025,None,None
2196,213,Email,Yes,Yes,Yes,01-06-2025,High,Solar_Interest
2197,419,SMS,Yes,Yes,Yes,01-08-2025,High,Smart_Meter
2198,332,SMS,Yes,No,No,01-10-2025,Low,None
2199,865,SMS,No,No,No,01-04-2025,None,None
2200,677,Email,Yes,No,No,01-07-2025,Low,None
2201,241,Email,No,No,No,01-01-2025,None,None
2202,135,SMS,Yes,Yes,Yes,01-04-2025,High,Smart_Meter
2203,828,SMS,Yes,No,No,01-01-2025,Low,None
2204,227,SMS,Yes,No,No,01-03-2025,Low,None
2205,475,SMS,Yes,No,No,01-02-2025,Low,None
2206,200,SMS,Yes,Yes,No,01-01-2025,Medium,None
2207,846,Email,Yes,Yes,No,01-03-2025,Medium,None
2208,757,SMS,No,No,No,01-05-2025,None,None
2209,564,SMS,No,No,No,01-03-2025,None,None
2210,337,Email,No,No,No,01-01-2025,None,None
2211,147,Email,No,No,No,01-01-2025,None,None
2212,76,SMS,Yes,Yes,Yes,01-08-2025,High,Smart_Meter
2213,646,SMS,Yes,No,No,01-04-2025,Low,None
2214,418,Email,Yes,No,No,01-06-2025,Low,None
2215,803,SMS,No,No,No,01-11-2025,None,None
2216,305,Email,Yes,No,No,01-02-2025,Low,None
2217,862,SMS,Yes,Yes,Yes,01-12-2025,High,Smart_Meter
2218,976,Email,Yes,No,No,01-01-2025,Low,None
2219,487,SMS,Yes,Yes,No,01-11-2025,Medium,None
2220,910,Email,No,No,No,01-11-2025,None,None
2221,512,SMS,No,No,No,01-01-2025,None,None
2222,538,SMS,No,No,No,01-03-2025,None,None
2223,74,Email,No,No,No,01-08-2025,None,None
2224,765,Email,No,No,No,01-06-2025,None,None
2225,165,Email,Yes,No,No,01-02-2025,Low,None
2226,33,SMS,No,No,No,01-11-2025,None,None
2227,867,SMS,Yes,No,No,01-10-2025,Low,None
2228,981,Email,Yes,No,No,01-02-2025,Low,None
2229,797,SMS,No,No,No,01-01-2025,None,None
2230,320,Email,No,No,No,01-04-2025,None,None
2231,992,Email,No,No,No,01-02-2025,None,None
2232,860,SMS,No,No,No,01-04-2025,None,None
2233,703,Email,No,No,No,01-06-2025,None,None
2234,928,SMS,Yes,No,No,01-03-2025,Low,None
2235,118,SMS,No,No,No,01-08-2025,None,None
2236,479,Email,Yes,Yes,Yes,01-01-2025,High,Solar_Interest
2237,309,SMS,No,No,No,01-11-2025,None,None
2238,575,Email,No,No,No,01-02-2025,None,None
2239,77,Email,Yes,Yes,No,01-01-2025,Medium,None
2240,970,Email,Yes,No,No,01-01-2025,Low,None
2241,293,SMS,Yes,No,No,01-09-2025,Low,None
2242,617,Email,Yes,No,No,01-03-2025,Low,None
2243,312,SMS,Yes,No,No,01-07-2025,Low,None
2244,228,Email,Yes,No,No,01-10-2025,Low,None
2245,732,Email,Yes,No,No,01-04-2025,Low,None
2246,142,Email,Yes,No,No,01-02-2025,Low,None
2247,524,Email,No,No,No,01-04-2025,None,None
2248,502,SMS,Yes,Yes,Yes,01-01-2025,High,Smart_Meter
2249,847,SMS,Yes,Yes,Yes,01-01-2025,High,Smart_Meter
2250,47,SMS,Yes,No,No,01-03-2025,Low,None
2251,596,Email,No,No,No,01-05-2025,None,None
2252,444,Email,No,No,No,01-01-2025,None,None
2253,346,SMS,Yes,Yes,Yes,01-07-2025,High,Smart_Meter
2254,152,SMS,No,No,No,01-09-2025,None,None
2255,872,Email,Yes,Yes,Yes,01-05-2025,High,Solar_Interest
2256,705,Email,Yes,No,No,01-07-2025,Low,None
2257,528,SMS,No,No,No,01-12-2025,None,None
2258,754,SMS,No,No,No,01-05-2025,None,None
2259,882,Email,Yes,No,No,01-09-2025,Low,None
2260,247,Email,Yes,Yes,No,01-06-2025,Medium,None
2261,810,SMS,No,No,No,01-03-2025,None,None
2262,581,SMS,No,No,No,01-01-2025,None,None
2263,280,Email,Yes,Yes,Yes,01-08-2025,High,Solar_Interest
2264,545,Email,Yes,No,No,01-02-2025,Low,None
2265,815,Email,Yes,No,No,01-08-2025,Low,None
2266,232,Email,No,No,No,01-09-2025,None,None
2267,262,SMS,Yes,Yes,No,01-05-2025,Medium,None
2268,756,SMS,Yes,Yes,No,01-11-2025,Medium,None
2269,269,Email,No,No,No,01-05-2025,None,None
2270,35,Email,Yes,Yes,Yes,01-06-2025,High,Solar_Interest
2271,598,Email,Yes,No,No,01-11-2025,Low,None
2272,965,SMS,Yes,Yes,No,01-12-2025,Medium,None
2273,687,SMS,Yes,Yes,No,01-10-2025,Medium,None
2274,354,Email,Yes,Yes,Yes,01-07-2025,High,Solar_Interest
2275,3,SMS,Yes,Yes,No,01-10-2025,Medium,None
2276,883,Email,Yes,No,No,01-09-2025,Low,None
2277,49,Email,Yes,Yes,Yes,01-07-2025,High,Solar_Interest
2278,432,SMS,Yes,Yes,No,01-09-2025,Medium,None
2279,865,Email,No,No,No,01-06-2025,None,None
2280,952,SMS,No,No,No,01-08-2025,None,None
2281,423,Email,Yes,No,No,01-02-2025,Low,None
2282,995,SMS,No,No,No,01-02-2025,None,None
2283,589,Email,Yes,Yes,Yes,01-12-2025,High,Solar_Interest
2284,589,SMS,No,No,No,01-04-2025,None,None
2285,72,SMS,No,No,No,01-02-2025,None,None
2286,505,SMS,No,No,No,01-01-2025,None,None
2287,423,SMS,Yes,Yes,Yes,01-08-2025,High,Smart_Meter
2288,877,Email,No,No,No,01-01-2025,None,None
2289,783,Email,Yes,Yes,No,01-04-2025,Medium,None
2290,26,SMS,Yes,Yes,Yes,01-12-2025,High,Smart_Meter
2291,886,SMS,No,No,No,01-07-2025,None,None
2292,988,Email,No,No,No,01-08-2025,None,None
2293,388,SMS,No,No,No,01-08-2025,None,None
2294,438,Email,No,No,No,01-12-2025,None,None
2295,37,SMS,Yes,No,No,01-01-2025,Low,None
2296,604,Email,No,No,No,01-07-2025,None,None
2297,438,SMS,Yes,Yes,No,01-01-2025,Medium,None
2298,668,SMS,No,No,No,01-03-2025,None,None
2299,270,SMS,No,No,No,01-08-2025,None,None
2300,617,Email,Yes,No,No,01-10-2025,Low,None
2301,745,SMS,Yes,No,No,01-12-2025,Low,None
2302,361,SMS,Yes,No,No,01-07-2025,Low,None
2303,216,Email,Yes,No,No,01-05-2025,Low,None
2304,846,SMS,No,No,No,01-09-2025,None,None
2305,840,SMS,Yes,No,No,01-01-2025,Low,None
2306,721,Email,Yes,No,No,01-02-2025,Low,None
2307,809,Email,Yes,No,No,01-02-2025,Low,None
2308,623,Email,Yes,Yes,Yes,01-02-2025,High,Solar_Interest
2309,874,SMS,No,No,No,01-07-2025,None,None
2310,697,Email,No,No,No,01-11-2025,None,None
2311,233,SMS,No,No,No,01-04-2025,None,None
2312,795,Email,No,No,No,01-08-2025,None,None
2313,789,Email,No,No,No,01-03-2025,None,None
2314,576,SMS,Yes,No,No,01-04-2025,Low,None
2315,177,Email,No,No,No,01-08-2025,None,None
2316,888,SMS,No,No,No,01-11-2025,None,None
2317,743,SMS,Yes,No,No,01-03-2025,Low,None
2318,429,Email,No,No,No,01-11-2025,None,None
2319,717,SMS,Yes,No,No,01-08-2025,Low,None
2320,477,SMS,No,No,No,01-05-2025,None,None
2321,449,Email,No,No,No,01-09-2025,None,None
2322,625,Email,No,No,No,01-12-2025,None,None
2323,373,Email,Yes,Yes,No,01-07-2025,Medium,None
2324,415,Email,No,No,No,01-09-2025,None,None
2325,926,SMS,Yes,No,No,01-03-2025,Low,None
2326,99,SMS,No,No,No,01-11-2025,None,None
2327,1,Email,Yes,No,No,01-11-2025,Low,None
2328,253,SMS,No,No,No,01-09-2025,None,None
2329,870,Email,Yes,No,No,01-11-2025,Low,None
2330,185,SMS,No,No,No,01-09-2025,None,None
2331,517,SMS,No,No,No,01-09-2025,None,None
2332,264,SMS,No,No,No,01-01-2025,None,None
2333,214,Email,Yes,No,No,01-04-2025,Low,None
2334,119,SMS,Yes,No,No,01-12-2025,Low,None
2335,583,SMS,No,No,No,01-01-2025,None,None
2336,339,Email,Yes,Yes,No,01-06-2025,Medium,None
2337,146,Email,Yes,No,No,01-06-2025,Low,None
2338,311,Email,Yes,No,No,01-11-2025,Low,None
2339,714,Email,No,No,No,01-11-2025,None,None
2340,403,Email,Yes,Yes,Yes,01-05-2025,High,Solar_Interest
2341,236,Email,No,No,No,01-12-2025,None,None
2342,160,Email,Yes,No,No,01-12-2025,Low,None
2343,348,SMS,Yes,No,No,01-10-2025,Low,None
2344,926,Email,Yes,No,No,01-08-2025,Low,None
2345,602,Email,No,No,No,01-04-2025,None,None
2346,825,SMS,Yes,No,No,01-12-2025,Low,None
2347,282,Email,Yes,No,No,01-12-2025,Low,None
2348,407,SMS,No,No,No,01-04-2025,None,None
2349,467,SMS,Yes,No,No,01-03-2025,Low,None
2350,980,SMS,No,No,No,01-11-2025,None,None
2351,486,Email,Yes,No,No,01-07-2025,Low,None
2352,122,SMS,Yes,No,No,01-03-2025,Low,None
2353,190,Email,Yes,No,No,01-02-2025,Low,None
2354,429,Email,No,No,No,01-02-2025,None,None
2355,763,Email,Yes,Yes,No,01-05-2025,Medium,None
2356,201,SMS,No,No,No,01-05-2025,None,None
2357,182,Email,Yes,No,No,01-02-2025,Low,None
2358,664,Email,Yes,Yes,Yes,01-09-2025,High,Solar_Interest
2359,527,Email,Yes,No,No,01-10-2025,Low,None
2360,667,SMS,Yes,No,No,01-07-2025,Low,None
2361,33,SMS,Yes,Yes,No,01-01-2025,Medium,None
2362,218,SMS,Yes,Yes,No,01-05-2025,Medium,None
2363,708,SMS,Yes,No,No,01-12-2025,Low,None
2364,139,Email,No,No,No,01-03-2025,None,None
2365,866,SMS,No,No,No,01-12-2025,None,None
2366,844,SMS,No,No,No,01-02-2025,None,None
2367,456,Email,Yes,No,No,01-04-2025,Low,None
2368,931,SMS,Yes,Yes,No,01-04-2025,Medium,None
2369,247,Email,No,No,No,01-06-2025,None,None
2370,974,SMS,Yes,No,No,01-09-2025,Low,None
2371,226,SMS,Yes,No,No,01-01-2025,Low,None
2372,557,Email,Yes,Yes,Yes,01-10-2025,High,Solar_Interest
2373,728,Email,No,No,No,01-12-2025,None,None
2374,473,Email,Yes,No,No,01-12-2025,Low,None
2375,399,Email,No,No,No,01-04-2025,None,None
2376,504,Email,No,No,No,01-05-2025,None,None
2377,644,SMS,Yes,Yes,No,01-09-2025,Medium,None
2378,895,Email,No,No,No,01-08-2025,None,None
2379,714,Email,Yes,No,No,01-09-2025,Low,None
2380,232,Email,Yes,No,No,01-11-2025,Low,None
2381,78,Email,No,No,No,01-06-2025,None,None
2382,878,Email,Yes,Yes,No,01-09-2025,Medium,None
2383,59,SMS,No,No,No,01-03-2025,None,None
2384,786,SMS,No,No,No,01-03-2025,None,None
2385,179,Email,Yes,No,No,01-07-2025,Low,None
2386,959,SMS,Yes,Yes,No,01-02-2025,Medium,None
2387,648,SMS,No,No,No,01-04-2025,None,None
2388,105,SMS,Yes,Yes,No,01-01-2025,Medium,None
2389,628,SMS,No,No,No,01-03-2025,None,None
2390,581,SMS,Yes,Yes,No,01-07-2025,Medium,None
2391,504,Email,No,No,No,01-06-2025,None,None
2392,700,Email,Yes,No,No,01-03-2025,Low,None
2393,526,Email,Yes,No,No,01-03-2025,Low,None
2394,871,SMS,Yes,No,No,01-02-2025,Low,None
2395,664,SMS,Yes,Yes,No,01-11-2025,Medium,None
2396,13,SMS,No,No,No,01-07-2025,None,None
2397,353,SMS,No,No,No,01-06-2025,None,None
2398,495,Email,Yes,Yes,No,01-09-2025,Medium,None
2399,892,Email,No,No,No,01-05-2025,None,None
2400,521,SMS,No,No,No,01-02-2025,None,None
2401,846,Email,Yes,No,No,01-03-2025,Low,None
2402,435,SMS,No,No,No,01-06-2025,None,None
2403,237,SMS,Yes,No,No,01-11-2025,Low,None
2404,861,SMS,Yes,No,No,01-05-2025,Low,None
2405,643,SMS,Yes,No,No,01-10-2025,Low,None
2406,638,Email,Yes,No,No,01-01-2025,Low,None
2407,43,SMS,No,No,No,01-09-2025,None,None
2408,417,Email,Yes,Yes,No,01-03-2025,Medium,None
2409,943,Email,No,No,No,01-08-2025,None,None
2410,584,SMS,No,No,No,01-07-2025,None,None
2411,538,Email,Yes,Yes,Yes,01-12-2025,High,Solar_Interest
2412,719,SMS,No,No,No,01-07-2025,None,None
2413,215,SMS,Yes,Yes,Yes,01-12-2025,High,Smart_Meter
2414,505,SMS,Yes,No,No,01-04-2025,Low,None
2415,378,SMS,No,No,No,01-10-2025,None,None
2416,374,SMS,Yes,Yes,No,01-05-2025,Medium,None
2417,152,Email,No,No,No,01-07-2025,None,None
2418,200,Email,Yes,Yes,No,01-09-2025,Medium,None
2419,766,Email,Yes,Yes,No,01-11-2025,Medium,None
2420,206,SMS,Yes,Yes,No,01-12-2025,Medium,None
2421,365,Email,Yes,No,No,01-04-2025,Low,None
2422,593,Email,No,No,No,01-02-2025,None,None
2423,304,Email,Yes,No,No,01-01-2025,Low,None
2424,243,Email,Yes,Yes,No,01-12-2025,Medium,None
2425,577,SMS,No,No,No,01-10-2025,None,None
2426,229,Email,No,No,No,01-06-2025,None,None
2427,982,SMS,Yes,Yes,Yes,01-06-2025,High,Smart_Meter
2428,374,SMS,No,No,No,01-05-2025,None,None
2429,344,Email,Yes,Yes,No,01-02-2025,Medium,None
2430,444,Email,No,No,No,01-03-2025,None,None
2431,113,SMS,Yes,No,No,01-06-2025,Low,None
2432,782,Email,Yes,No,No,01-07-2025,Low,None
2433,503,Email,Yes,No,No,01-09-2025,Low,None
2434,132,SMS,No,No,No,01-03-2025,None,None
2435,842,Email,Yes,No,No,01-08-2025,Low,None
2436,785,SMS,No,No,No,01-02-2025,None,None
2437,29,SMS,Yes,No,No,01-07-2025,Low,None
2438,394,SMS,No,No,No,01-12-2025,None,None
2439,898,Email,No,No,No,01-10-2025,None,None
2440,13,Email,Yes,Yes,No,01-12-2025,Medium,None
2441,297,SMS,No,No,No,01-03-2025,None,None
2442,982,SMS,No,No,No,01-10-2025,None,None
2443,142,SMS,Yes,Yes,No,01-12-2025,Medium,None
2444,194,Email,Yes,No,No,01-11-2025,Low,None
2445,155,Email,Yes,Yes,No,01-01-2025,Medium,None
2446,931,Email,Yes,No,No,01-06-2025,Low,None
2447,62,SMS,Yes,No,No,01-09-2025,Low,None
2448,828,Email,Yes,Yes,No,01-04-2025,Medium,None
2449,322,SMS,Yes,No,No,01-08-2025,Low,None
2450,592,Email,No,No,No,01-10-2025,None,None
2451,847,SMS,Yes,No,No,01-03-2025,Low,None
2452,348,Email,Yes,No,No,01-11-2025,Low,None
2453,1000,Email,Yes,No,No,01-05-2025,Low,None
2454,5,SMS,Yes,No,No,01-01-2025,Low,None
2455,2,SMS,Yes,No,No,01-10-2025,Low,None
2456,438,SMS,Yes,No,No,01-03-2025,Low,None
2457,288,SMS,No,No,No,01-03-2025,None,None
2458,888,SMS,Yes,No,No,01-05-2025,Low,None
2459,682,Email,Yes,Yes,No,01-05-2025,Medium,None
2460,925,Email,No,No,No,01-08-2025,None,None
2461,367,SMS,Yes,No,No,01-06-2025,Low,None
2462,668,SMS,Yes,No,No,01-04-2025,Low,None
2463,637,Email,Yes,No,No,01-06-2025,Low,None
2464,803,SMS,Yes,No,No,01-12-2025,Low,None
2465,197,Email,Yes,No,No,01-02-2025,Low,None
2466,191,SMS,Yes,Yes,No,01-04-2025,Medium,None
2467,434,SMS,No,No,No,01-01-2025,None,None
2468,792,SMS,Yes,Yes,No,01-02-2025,Medium,None
2469,70,SMS,No,No,No,01-03-2025,None,None
2470,454,Email,No,No,No,01-06-2025,None,None
2471,648,Email,No,No,No,01-02-2025,None,None
2472,880,SMS,No,No,No,01-07-2025,None,None
2473,177,SMS,Yes,No,No,01-09-2025,Low,None
2474,852,Email,No,No,No,01-09-2025,None,None
2475,175,SMS,Yes,Yes,No,01-11-2025,Medium,None
2476,19,SMS,Yes,Yes,Yes,01-06-2025,High,Smart_Meter
2477,971,SMS,Yes,Yes,No,01-02-2025,Medium,None
2478,657,SMS,Yes,Yes,No,01-01-2025,Medium,None
