Ticket_ID,Customer_ID,Issue_Type,Priority,Status,Created_Date,Closed_Date,Resolution_Time_Days,Escalated_Flag,Ticket_Channel
1473,791,Service Outage,Low,Closed,20-06-2025,23-06-2025,3,No,Web Form
1474,9,Service Outage,High,Open,26-09-2024,,,Yes,Phone
1475,847,Meter Problem,Low,Open,21-01-2026,,,Yes,Web Form
1476,298,General Query,Medium,Open,02-01-2025,,,Yes,Phone
1477,53,Meter Problem,Low,Open,27-01-2024,,,Yes,Web Form
1478,882,Meter Problem,Medium,Closed,24-09-2025,27-09-2025,3,No,Email
1479,239,Meter Problem,Medium,Open,17-01-2023,,,Yes,Phone
1480,898,Payment Issue,High,Closed,13-01-2023,18-01-2023,5,Yes,Web Form
1481,532,Payment Issue,High,Closed,08-07-2023,09-07-2023,1,Yes,Phone
1482,607,Billing Issue,Low,Closed,22-06-2026,23-06-2026,1,No,Web Form
1483,289,Billing Issue,Low,Closed,28-02-2023,04-03-2023,4,Yes,Email
1484,987,Service Outage,Low,Closed,26-10-2025,28-10-2025,2,No,Web Form
1485,387,Payment Issue,High,Open,20-09-2023,,,Yes,Email
1486,886,Payment Issue,Low,Closed,24-10-2023,27-10-2023,3,No,Web Form
1487,955,Service Outage,Low,Closed,24-11-2023,27-11-2023,3,No,Web Form
1488,217,Payment Issue,Low,Closed,04-11-2025,07-11-2025,3,No,Phone
1489,460,General Query,High,Closed,26-08-2023,27-08-2023,1,Yes,Email
1490,806,Payment Issue,Medium,Open,13-02-2026,,,Yes,Phone
1491,748,Service Outage,Low,Open,05-05-2025,,,Yes,Phone
1492,87,Service Outage,Low,Closed,15-03-2023,17-03-2023,2,No,Email
1493,806,General Query,Medium,Open,04-06-2026,,,No,Web Form
1494,159,Meter Problem,High,Closed,20-02-2026,23-02-2026,3,Yes,Web Form
1495,307,General Query,Medium,Closed,09-07-2025,13-07-2025,4,Yes,Web Form
1496,91,Payment Issue,Medium,Closed,03-05-2023,04-05-2023,1,No,Email
1497,856,Payment Issue,Low,Closed,27-04-2025,28-04-2025,1,No,Email
1498,870,Meter Problem,High,Closed,12-01-2023,16-01-2023,4,Yes,Email
1499,354,Billing Issue,Low,Open,08-09-2023,,,Yes,Phone
1500,350,Meter Problem,High,Closed,14-10-2024,17-10-2024,3,Yes,Web Form
1501,331,General Query,Medium,Closed,13-05-2025,17-05-2025,4,Yes,Web Form
1502,538,Payment Issue,High,Open,03-05-2026,,,Yes,Web Form
1503,861,Billing Issue,Low,Closed,24-05-2025,25-05-2025,1,No,Email
1504,257,Service Outage,Low,Open,04-05-2026,,,No,Web Form
1505,799,Meter Problem,Medium,Open,28-12-2024,,,Yes,Email
1506,491,General Query,High,Closed,12-11-2025,14-11-2025,2,Yes,Web Form
1507,649,Billing Issue,Low,Open,15-12-2025,,,Yes,Web Form
1508,737,Payment Issue,Medium,Closed,09-08-2023,14-08-2023,5,Yes,Email
1509,496,Service Outage,Medium,Closed,07-05-2023,12-05-2023,5,Yes,Phone
1510,459,Meter Problem,High,Closed,19-11-2025,21-11-2025,2,Yes,Email
1511,470,Meter Problem,Low,Open,12-04-2024,,,Yes,Phone
1512,542,Billing Issue,High,Open,07-03-2023,,,Yes,Web Form
1513,544,Service Outage,Medium,Closed,18-03-2025,20-03-2025,2,No,Web Form
1514,100,Billing Issue,High,Closed,17-10-2024,20-10-2024,3,Yes,Phone
1515,28,Meter Problem,High,Closed,04-02-2025,07-02-2025,3,Yes,Phone
1516,472,Payment Issue,Medium,Open,25-06-2026,,,No,Web Form
1517,172,Service Outage,Low,Open,26-02-2023,,,Yes,Web Form
1518,699,Payment Issue,Medium,Open,20-03-2025,,,Yes,Email
1519,398,Payment Issue,Low,Closed,25-10-2023,29-10-2023,4,Yes,Email
1520,216,General Query,High,Closed,27-03-2025,29-03-2025,2,Yes,Phone
1521,578,General Query,High,Closed,20-05-2026,24-05-2026,4,Yes,Phone
1522,382,Service Outage,Medium,Closed,13-07-2026,14-07-2026,1,No,Web Form
1523,617,Billing Issue,High,Closed,28-01-2023,31-01-2023,3,Yes,Email
1524,841,Payment Issue,Medium,Closed,20-10-2026,21-10-2026,1,No,Web Form
1525,474,Meter Problem,High,Closed,12-12-2025,13-12-2025,1,Yes,Phone
1526,308,General Query,Medium,Closed,05-11-2025,07-11-2025,2,No,Phone
1527,758,Meter Problem,High,Closed,19-12-2025,23-12-2025,4,Yes,Web Form
1528,142,Service Outage,Low,Closed,24-04-2025,27-04-2025,3,No,Web Form
1529,453,Meter Problem,High,Open,14-11-2025,,,Yes,Email
1530,106,Meter Problem,Medium,Open,24-11-2026,,,No,Email
1531,80,General Query,Low,Open,27-09-2026,,,No,Web Form
1532,353,General Query,Low,Open,06-04-2023,,,Yes,Web Form
1533,811,Billing Issue,Medium,Open,15-03-2025,,,Yes,Phone
1534,889,Billing Issue,Low,Open,04-10-2023,,,Yes,Email
1535,518,General Query,High,Open,10-07-2024,,,Yes,Email
1536,957,Payment Issue,Medium,Open,03-08-2024,,,Yes,Phone
1537,973,General Query,High,Closed,11-08-2026,16-08-2026,5,Yes,Phone
1538,352,Meter Problem,High,Closed,02-05-2026,03-05-2026,1,Yes,Email
1539,447,Service Outage,High,Closed,26-12-2025,29-12-2025,3,Yes,Web Form
1540,457,Service Outage,Medium,Closed,19-01-2026,21-01-2026,2,No,Email
1541,655,Service Outage,Medium,Open,13-10-2023,,,Yes,Email
1542,548,Service Outage,High,Closed,01-10-2023,03-10-2023,2,Yes,Phone
1543,610,Billing Issue,High,Open,05-03-2025,,,Yes,Phone
1544,245,Billing Issue,Medium,Closed,02-09-2024,04-09-2024,2,No,Web Form
1545,184,General Query,Low,Open,20-07-2024,,,Yes,Email
1546,737,Meter Problem,High,Open,04-01-2026,,,Yes,Web Form
1547,993,General Query,High,Open,23-04-2023,,,Yes,Phone
1548,310,Service Outage,Medium,Closed,09-06-2026,13-06-2026,4,Yes,Phone
1549,522,Service Outage,Low,Open,22-12-2026,,,No,Email
1550,558,Billing Issue,Medium,Open,15-08-2024,,,Yes,Web Form
1551,202,Meter Problem,Medium,Open,27-08-2024,,,Yes,Web Form
1552,368,Payment Issue,Low,Closed,13-11-2023,17-11-2023,4,Yes,Phone
1553,741,Meter Problem,High,Closed,15-11-2024,16-11-2024,1,Yes,Web Form
1554,950,Payment Issue,Medium,Closed,16-03-2024,18-03-2024,2,No,Email
1555,327,Billing Issue,Low,Closed,20-12-2024,21-12-2024,1,No,Email
1556,481,Meter Problem,Low,Open,27-12-2024,,,Yes,Email
1557,279,Payment Issue,High,Open,14-07-2025,,,Yes,Web Form
1558,833,Payment Issue,Low,Closed,28-11-2023,03-12-2023,5,Yes,Phone
1559,675,Service Outage,Low,Closed,08-12-2024,12-12-2024,4,Yes,Email
1560,842,Billing Issue,Low,Closed,10-01-2025,13-01-2025,3,No,Email
1561,68,Meter Problem,Low,Open,28-02-2026,,,Yes,Phone
1562,137,Billing Issue,High,Open,04-05-2023,,,Yes,Phone
1563,423,Payment Issue,Medium,Open,13-05-2024,,,Yes,Email
1564,620,General Query,High,Open,13-05-2023,,,Yes,Phone
1565,166,Payment Issue,High,Closed,21-03-2026,24-03-2026,3,Yes,Web Form
1566,763,Billing Issue,Low,Open,02-04-2025,,,Yes,Web Form
1567,218,Meter Problem,Medium,Closed,23-01-2025,25-01-2025,2,No,Phone
1568,26,Service Outage,High,Closed,20-07-2025,21-07-2025,1,Yes,Web Form
1569,151,Service Outage,High,Open,03-12-2023,,,Yes,Phone
1570,753,Meter Problem,Low,Closed,26-04-2023,28-04-2023,2,No,Email
1571,293,Payment Issue,High,Open,20-03-2025,,,Yes,Phone
1572,228,Payment Issue,Low,Closed,04-08-2024,05-08-2024,1,No,Email
1573,129,Billing Issue,Medium,Closed,25-11-2023,30-11-2023,5,Yes,Phone
1574,595,General Query,Medium,Open,27-07-2025,,,Yes,Email
1575,856,Service Outage,High,Open,03-07-2023,,,Yes,Email
1576,152,Meter Problem,High,Closed,22-04-2023,25-04-2023,3,Yes,Web Form
1577,348,Payment Issue,Medium,Closed,02-07-2024,03-07-2024,1,No,Email
1578,549,Meter Problem,Medium,Closed,07-01-2024,12-01-2024,5,Yes,Phone
1579,142,Billing Issue,Medium,Open,17-11-2026,,,No,Phone
1580,271,Payment Issue,High,Open,21-12-2023,,,Yes,Phone
1581,761,Meter Problem,High,Open,15-08-2025,,,Yes,Web Form
1582,412,Meter Problem,Medium,Open,02-02-2025,,,Yes,Web Form
1583,752,Meter Problem,High,Closed,26-06-2025,28-06-2025,2,Yes,Web Form
1584,589,Meter Problem,Medium,Closed,14-09-2024,16-09-2024,2,No,Phone
1585,216,Payment Issue,Medium,Closed,06-05-2025,07-05-2025,1,No,Phone
1586,287,Service Outage,Low,Closed,11-07-2026,15-07-2026,4,Yes,Web Form
1587,172,Meter Problem,High,Closed,17-12-2026,19-12-2026,2,Yes,Phone
1588,973,Payment Issue,High,Open,10-02-2023,,,Yes,Email
1589,667,Meter Problem,Low,Closed,05-01-2026,09-01-2026,4,Yes,Web Form
1590,712,Payment Issue,Low,Closed,02-08-2026,04-08-2026,2,No,Phone
1591,241,Service Outage,Low,Open,04-09-2026,,,No,Phone
1592,760,Billing Issue,High,Open,07-03-2023,,,Yes,Email
1593,616,Payment Issue,Low,Open,24-09-2023,,,Yes,Phone
1594,255,Meter Problem,Medium,Closed,15-05-2026,17-05-2026,2,No,Email
1595,331,Meter Problem,High,Closed,17-04-2026,21-04-2026,4,Yes,Phone
1596,229,Meter Problem,Medium,Open,16-01-2024,,,Yes,Web Form
1597,450,Payment Issue,Low,Open,15-05-2025,,,Yes,Email
1598,95,General Query,Medium,Closed,02-08-2026,05-08-2026,3,No,Phone
1599,702,Meter Problem,Medium,Closed,14-08-2024,17-08-2024,3,No,Web Form
1600,444,Meter Problem,Medium,Closed,21-09-2024,22-09-2024,1,No,Web Form
1601,950,Service Outage,Medium,Open,11-06-2023,,,Yes,Web Form
1602,220,Meter Problem,High,Open,03-04-2023,,,Yes,Email
1603,570,Service Outage,Medium,Open,11-08-2025,,,Yes,Email
1604,245,General Query,High,Closed,05-12-2025,07-12-2025,2,Yes,Email
1605,481,Payment Issue,Medium,Closed,19-12-2026,24-12-2026,5,Yes,Phone
1606,794,General Query,Low,Open,05-11-2025,,,Yes,Email
1607,496,Meter Problem,High,Open,04-02-2026,,,Yes,Web Form
1608,829,Meter Problem,Low,Closed,27-03-2024,01-04-2024,5,Yes,Email
1609,141,General Query,Medium,Closed,18-11-2025,20-11-2025,2,No,Email
1610,464,General Query,High,Open,23-01-2026,,,Yes,Web Form
1611,358,Payment Issue,Medium,Closed,27-05-2025,01-06-2025,5,Yes,Phone
1612,450,General Query,High,Open,16-12-2025,,,Yes,Phone
1613,767,General Query,High,Open,18-10-2026,,,Yes,Web Form
1614,987,General Query,Low,Open,01-06-2026,,,No,Phone
1615,771,Service Outage,High,Closed,04-05-2024,05-05-2024,1,Yes,Web Form
1616,593,Meter Problem,Low,Closed,02-10-2024,06-10-2024,4,Yes,Web Form
1617,959,Service Outage,Low,Open,05-03-2025,,,Yes,Web Form
1618,429,Meter Problem,High,Open,21-10-2023,,,Yes,Email
1619,1000,Meter Problem,Low,Open,22-05-2024,,,Yes,Phone
1620,854,General Query,High,Open,02-05-2025,,,Yes,Phone
1621,587,Meter Problem,High,Open,05-05-2025,,,Yes,Email
1622,983,General Query,Medium,Closed,24-05-2025,28-05-2025,4,Yes,Phone
1623,164,General Query,Low,Open,22-03-2025,,,Yes,Email
1624,2,Service Outage,High,Closed,07-11-2026,08-11-2026,1,Yes,Web Form
1625,919,Meter Problem,Medium,Open,02-09-2023,,,Yes,Phone
1626,242,Service Outage,High,Closed,09-05-2023,12-05-2023,3,Yes,Web Form
1627,514,Billing Issue,Low,Closed,02-12-2025,06-12-2025,4,Yes,Phone
1628,907,Service Outage,High,Closed,21-01-2026,22-01-2026,1,Yes,Email
1629,834,Meter Problem,Medium,Open,01-08-2026,,,No,Email
1630,695,General Query,Medium,Open,19-03-2024,,,Yes,Email
1631,375,Meter Problem,Low,Closed,24-05-2026,29-05-2026,5,Yes,Email
1632,192,Billing Issue,Medium,Open,22-05-2024,,,Yes,Email
1633,478,Meter Problem,Low,Open,18-07-2025,,,Yes,Email
1634,474,Meter Problem,High,Open,01-03-2024,,,Yes,Phone
1635,974,Meter Problem,Low,Open,15-03-2024,,,Yes,Email
1636,381,Billing Issue,High,Closed,27-06-2025,30-06-2025,3,Yes,Web Form
1637,596,Payment Issue,High,Closed,24-06-2024,29-06-2024,5,Yes,Web Form
1638,690,Service Outage,Low,Open,03-04-2026,,,Yes,Email
1639,700,Payment Issue,High,Closed,23-10-2025,24-10-2025,1,Yes,Web Form
1640,561,Service Outage,High,Open,15-07-2026,,,Yes,Web Form
1641,625,Billing Issue,Low,Open,22-09-2025,,,Yes,Email
1642,444,Service Outage,Low,Open,10-07-2026,,,No,Web Form
1643,636,Meter Problem,High,Open,08-11-2023,,,Yes,Email
1644,251,Meter Problem,Low,Open,05-06-2024,,,Yes,Web Form
1645,613,Service Outage,Medium,Closed,11-03-2024,14-03-2024,3,No,Web Form
1646,909,Payment Issue,Low,Open,21-10-2025,,,Yes,Web Form
1647,915,Meter Problem,Low,Closed,19-12-2024,21-12-2024,2,No,Phone
1648,583,Service Outage,Medium,Closed,21-07-2025,24-07-2025,3,No,Phone
1649,755,Payment Issue,Medium,Closed,10-07-2024,12-07-2024,2,No,Web Form
1650,685,General Query,High,Open,17-07-2025,,,Yes,Web Form
1651,949,Billing Issue,High,Closed,10-07-2025,14-07-2025,4,Yes,Phone
1652,272,Meter Problem,Medium,Open,20-11-2026,,,No,Email
1653,856,Payment Issue,Medium,Open,04-07-2025,,,Yes,Email
1654,517,Service Outage,Low,Open,13-01-2024,,,Yes,Email
1655,613,Service Outage,Low,Closed,17-02-2025,18-02-2025,1,No,Web Form
1656,497,Service Outage,Medium,Open,25-11-2026,,,No,Phone
1657,257,Service Outage,Medium,Closed,02-11-2023,07-11-2023,5,Yes,Web Form
1658,534,Meter Problem,Medium,Closed,23-06-2025,27-06-2025,4,Yes,Web Form
1659,410,Service Outage,Medium,Open,18-01-2023,,,Yes,Web Form
1660,992,General Query,Medium,Closed,26-06-2023,27-06-2023,1,No,Phone
1661,781,General Query,Medium,Closed,03-01-2026,04-01-2026,1,No,Email
1662,741,Billing Issue,High,Closed,19-07-2023,21-07-2023,2,Yes,Web Form
1663,868,Service Outage,Low,Open,25-08-2026,,,No,Email
1664,564,General Query,Low,Open,20-06-2026,,,No,Phone
1665,690,Meter Problem,Medium,Closed,27-11-2025,28-11-2025,1,No,Email
1666,143,Meter Problem,High,Open,20-11-2025,,,Yes,Email
1667,160,Meter Problem,Low,Open,13-09-2026,,,No,Email
1668,644,Payment Issue,Medium,Closed,22-12-2024,25-12-2024,3,No,Phone
1669,587,General Query,Medium,Closed,17-02-2026,22-02-2026,5,Yes,Web Form
1670,477,General Query,Medium,Closed,06-01-2025,10-01-2025,4,Yes,Web Form
1671,779,Payment Issue,Medium,Closed,17-10-2026,21-10-2026,4,Yes,Web Form
1672,364,Meter Problem,Low,Open,13-06-2024,,,Yes,Phone
1673,835,Meter Problem,Medium,Open,24-07-2025,,,Yes,Phone
1674,110,Meter Problem,High,Closed,19-02-2023,23-02-2023,4,Yes,Email
1675,927,Payment Issue,High,Closed,14-01-2024,17-01-2024,3,Yes,Phone
1676,413,General Query,Medium,Open,28-12-2023,,,Yes,Phone
1677,817,General Query,Low,Open,03-04-2025,,,Yes,Phone
1678,448,Meter Problem,Low,Open,23-07-2024,,,Yes,Web Form
1679,364,Meter Problem,High,Closed,20-12-2023,23-12-2023,3,Yes,Phone
1680,485,Payment Issue,High,Closed,25-06-2025,28-06-2025,3,Yes,Web Form
1681,101,General Query,High,Open,01-11-2024,,,Yes,Email
1682,150,Billing Issue,Low,Closed,11-01-2025,15-01-2025,4,Yes,Phone
1683,356,Service Outage,Low,Closed,21-06-2026,25-06-2026,4,Yes,Web Form
1684,73,General Query,Medium,Closed,28-11-2025,30-11-2025,2,No,Phone
1685,228,Meter Problem,Medium,Closed,05-11-2025,09-11-2025,4,Yes,Email
1686,154,Service Outage,Medium,Closed,25-09-2023,30-09-2023,5,Yes,Web Form
1687,754,Payment Issue,Low,Open,02-09-2024,,,Yes,Email
1688,604,Billing Issue,Low,Closed,26-10-2026,27-10-2026,1,No,Phone
1689,467,Payment Issue,Low,Open,08-01-2024,,,Yes,Web Form
1690,829,Billing Issue,Low,Closed,19-10-2025,23-10-2025,4,Yes,Email
1691,879,Payment Issue,Low,Open,05-05-2025,,,Yes,Email
1692,81,General Query,Medium,Closed,14-01-2026,17-01-2026,3,No,Email
1693,984,Billing Issue,Medium,Closed,10-06-2026,14-06-2026,4,Yes,Web Form
1694,430,General Query,Medium,Open,22-09-2025,,,Yes,Phone
1695,949,Payment Issue,Medium,Closed,27-06-2023,30-06-2023,3,No,Phone
1696,497,Service Outage,Medium,Closed,17-09-2026,22-09-2026,5,Yes,Phone
1697,532,Payment Issue,High,Closed,24-04-2026,28-04-2026,4,Yes,Web Form
1698,217,Billing Issue,Low,Closed,11-11-2023,16-11-2023,5,Yes,Web Form
1699,958,Payment Issue,Medium,Open,10-12-2025,,,Yes,Email
1700,132,General Query,Medium,Closed,02-08-2026,04-08-2026,2,No,Phone
1701,39,Meter Problem,Low,Open,11-12-2026,,,No,Phone
1702,564,Payment Issue,Medium,Closed,18-12-2026,21-12-2026,3,No,Email
1703,226,Billing Issue,High,Closed,23-04-2024,28-04-2024,5,Yes,Web Form
1704,649,General Query,Medium,Open,14-03-2024,,,Yes,Phone
1705,3,General Query,Medium,Closed,24-02-2023,01-03-2023,5,Yes,Email
1706,330,Service Outage,Low,Closed,12-09-2023,17-09-2023,5,Yes,Phone
1707,727,Meter Problem,Medium,Open,15-05-2025,,,Yes,Phone
1708,45,Billing Issue,Medium,Open,01-02-2024,,,Yes,Phone
1709,67,Billing Issue,High,Closed,26-07-2026,30-07-2026,4,Yes,Web Form
1710,265,Service Outage,Low,Closed,04-03-2024,07-03-2024,3,No,Phone
1711,548,Payment Issue,Low,Closed,21-10-2024,26-10-2024,5,Yes,Web Form
1712,365,Billing Issue,Medium,Open,27-02-2025,,,Yes,Phone
1713,48,Meter Problem,Medium,Closed,18-10-2023,23-10-2023,5,Yes,Email
1714,150,Payment Issue,Medium,Closed,26-05-2024,31-05-2024,5,Yes,Email
1715,564,Billing Issue,Low,Closed,08-04-2025,10-04-2025,2,No,Web Form
1716,983,Billing Issue,High,Open,16-09-2025,,,Yes,Phone
1717,689,General Query,Low,Closed,23-07-2024,24-07-2024,1,No,Web Form
1718,643,Payment Issue,Low,Open,05-03-2025,,,Yes,Web Form
1719,97,Payment Issue,High,Closed,08-03-2026,13-03-2026,5,Yes,Email
1720,594,Billing Issue,High,Closed,12-06-2025,15-06-2025,3,Yes,Web Form
1721,71,Meter Problem,High,Open,17-10-2023,,,Yes,Web Form
1722,616,Payment Issue,Medium,Closed,15-12-2024,20-12-2024,5,Yes,Web Form
1723,976,Billing Issue,High,Closed,02-06-2025,04-06-2025,2,Yes,Web Form
1724,296,Meter Problem,Low,Closed,22-09-2026,23-09-2026,1,No,Web Form
1725,34,Meter Problem,Low,Closed,09-07-2024,12-07-2024,3,No,Phone
1726,410,General Query,Medium,Closed,24-12-2026,26-12-2026,2,No,Email
1727,880,General Query,High,Closed,15-01-2025,17-01-2025,2,Yes,Phone
1728,178,Payment Issue,Medium,Closed,10-06-2025,14-06-2025,4,Yes,Email
1729,285,Payment Issue,Low,Closed,27-05-2025,01-06-2025,5,Yes,Phone
1730,131,Meter Problem,Medium,Closed,09-12-2026,13-12-2026,4,Yes,Email
1731,702,Service Outage,High,Closed,11-03-2023,13-03-2023,2,Yes,Web Form
1732,760,Meter Problem,Low,Closed,07-01-2024,10-01-2024,3,No,Phone
1733,40,General Query,Low,Closed,09-07-2023,10-07-2023,1,No,Email
1734,429,Payment Issue,Low,Closed,24-11-2026,28-11-2026,4,Yes,Phone
1735,116,Billing Issue,Low,Open,28-09-2023,,,Yes,Phone
1736,247,Service Outage,Medium,Open,15-12-2025,,,Yes,Web Form
1737,138,Meter Problem,High,Closed,16-12-2023,20-12-2023,4,Yes,Phone
1738,862,General Query,Low,Closed,02-09-2025,06-09-2025,4,Yes,Web Form
1739,10,Service Outage,High,Open,08-03-2023,,,Yes,Phone
1740,821,General Query,Medium,Closed,06-11-2023,07-11-2023,1,No,Phone
1741,786,Payment Issue,Low,Closed,28-11-2025,02-12-2025,4,Yes,Email
1742,526,Service Outage,Low,Closed,26-04-2023,01-05-2023,5,Yes,Email
1743,518,General Query,High,Closed,27-01-2025,28-01-2025,1,Yes,Web Form
1744,523,Payment Issue,Medium,Open,11-08-2023,,,Yes,Phone
1745,1,Payment Issue,Medium,Open,01-11-2025,,,Yes,Web Form
1746,158,General Query,Medium,Open,26-03-2025,,,Yes,Phone
1747,660,General Query,Low,Closed,20-05-2024,22-05-2024,2,No,Web Form
1748,34,General Query,Low,Open,05-10-2026,,,No,Email
1749,36,Billing Issue,Medium,Closed,13-09-2026,14-09-2026,1,No,Web Form
1750,776,General Query,Low,Open,08-10-2024,,,Yes,Web Form
1751,712,Service Outage,Low,Open,12-04-2024,,,Yes,Phone
1752,431,General Query,Medium,Open,26-07-2026,,,No,Web Form
1753,771,Meter Problem,High,Closed,15-04-2025,19-04-2025,4,Yes,Email
1754,430,Meter Problem,High,Open,25-05-2026,,,Yes,Email
1755,568,Billing Issue,High,Closed,08-09-2025,09-09-2025,1,Yes,Web Form
1756,615,Service Outage,High,Open,03-06-2026,,,Yes,Email
1757,588,Meter Problem,Medium,Closed,23-01-2025,27-01-2025,4,Yes,Phone
1758,162,Billing Issue,Low,Open,18-05-2023,,,Yes,Phone
1759,631,Service Outage,Low,Open,25-12-2023,,,Yes,Web Form
1760,987,General Query,Low,Closed,07-02-2026,09-02-2026,2,No,Web Form
1761,538,Service Outage,Low,Open,20-12-2023,,,Yes,Phone
1762,248,General Query,High,Closed,12-09-2023,16-09-2023,4,Yes,Phone
1763,963,Meter Problem,Low,Closed,08-03-2026,11-03-2026,3,No,Web Form
1764,245,Payment Issue,High,Closed,05-04-2026,09-04-2026,4,Yes,Email
1765,358,Meter Problem,Low,Closed,19-05-2026,24-05-2026,5,Yes,Phone
1766,743,Billing Issue,Medium,Closed,11-12-2026,15-12-2026,4,Yes,Phone
1767,137,Billing Issue,Low,Open,06-10-2025,,,Yes,Web Form
1768,917,Payment Issue,Medium,Open,14-01-2024,,,Yes,Email
1769,579,General Query,Medium,Open,01-01-2025,,,Yes,Web Form
1770,248,Meter Problem,High,Open,19-10-2023,,,Yes,Phone
1771,903,General Query,Low,Closed,13-08-2023,17-08-2023,4,Yes,Email
1772,249,Meter Problem,Medium,Closed,16-11-2023,19-11-2023,3,No,Web Form
1773,472,Payment Issue,Low,Open,09-04-2026,,,Yes,Email
1774,169,Billing Issue,Low,Closed,19-03-2024,21-03-2024,2,No,Email
1775,516,Meter Problem,Low,Open,16-09-2025,,,Yes,Email
1776,984,Service Outage,Medium,Open,20-01-2026,,,Yes,Phone
1777,2,Meter Problem,Medium,Closed,12-03-2026,15-03-2026,3,No,Email
1778,690,Payment Issue,Medium,Closed,21-10-2024,23-10-2024,2,No,Phone
1779,880,Payment Issue,Medium,Closed,27-07-2025,28-07-2025,1,No,Phone
1780,318,Payment Issue,Medium,Closed,17-06-2025,19-06-2025,2,No,Email
1781,198,Payment Issue,Medium,Open,19-01-2025,,,Yes,Web Form
1782,550,Service Outage,Medium,Closed,03-11-2023,06-11-2023,3,No,Email
1783,986,Meter Problem,Medium,Closed,03-08-2023,05-08-2023,2,No,Email
1784,866,Service Outage,Medium,Closed,03-03-2024,05-03-2024,2,No,Phone
1785,881,Service Outage,Medium,Closed,22-11-2025,25-11-2025,3,No,Phone
1786,399,Service Outage,High,Closed,06-05-2026,10-05-2026,4,Yes,Email
1787,400,General Query,Medium,Open,10-11-2025,,,Yes,Email
1788,659,Meter Problem,High,Closed,19-01-2025,24-01-2025,5,Yes,Web Form
1789,394,Service Outage,Medium,Open,13-04-2024,,,Yes,Web Form
1790,764,General Query,Low,Closed,02-01-2023,04-01-2023,2,No,Email
1791,617,Billing Issue,Low,Closed,15-06-2026,20-06-2026,5,Yes,Web Form
1792,955,Service Outage,High,Closed,17-07-2025,21-07-2025,4,Yes,Web Form
1793,161,Meter Problem,Low,Closed,19-11-2023,23-11-2023,4,Yes,Phone
1794,499,General Query,High,Open,05-03-2025,,,Yes,Phone
1795,740,Meter Problem,Medium,Closed,03-06-2025,04-06-2025,1,No,Web Form
1796,356,Meter Problem,High,Open,13-01-2023,,,Yes,Email
1797,871,Meter Problem,Medium,Closed,21-11-2026,26-11-2026,5,Yes,Web Form
1798,365,Payment Issue,Medium,Open,04-07-2025,,,Yes,Web Form
1799,566,Meter Problem,High,Open,26-03-2023,,,Yes,Phone
1800,112,Meter Problem,High,Closed,19-03-2024,24-03-2024,5,Yes,Email
1801,752,Meter Problem,Medium,Closed,25-11-2026,27-11-2026,2,No,Phone
1802,966,Payment Issue,Medium,Open,16-08-2025,,,Yes,Phone
1803,892,Payment Issue,Low,Open,10-01-2023,,,Yes,Phone
1804,887,Billing Issue,High,Closed,22-03-2024,24-03-2024,2,Yes,Web Form
1805,472,Service Outage,Low,Open,24-03-2025,,,Yes,Email
1806,527,General Query,Low,Closed,04-06-2024,07-06-2024,3,No,Phone
1807,614,Payment Issue,Low,Open,21-08-2024,,,Yes,Phone
1808,406,Service Outage,High,Closed,12-08-2025,17-08-2025,5,Yes,Phone
1809,484,General Query,High,Open,02-05-2024,,,Yes,Email
1810,772,Payment Issue,High,Open,04-08-2024,,,Yes,Email
1811,771,Billing Issue,Medium,Closed,11-10-2023,15-10-2023,4,Yes,Web Form
1812,77,Service Outage,Medium,Closed,04-01-2024,05-01-2024,1,No,Email
1813,424,General Query,Low,Open,20-11-2025,,,Yes,Web Form
1814,84,Billing Issue,High,Open,10-04-2026,,,Yes,Phone
1815,885,Meter Problem,Low,Open,28-05-2023,,,Yes,Web Form
1816,972,Billing Issue,High,Closed,25-07-2024,26-07-2024,1,Yes,Email
1817,215,Service Outage,Medium,Open,18-07-2026,,,No,Web Form
1818,774,Service Outage,Medium,Open,04-03-2025,,,Yes,Email
1819,564,General Query,High,Open,04-11-2025,,,Yes,Phone
1820,176,Payment Issue,Low,Closed,27-02-2024,03-03-2024,5,Yes,Email
1821,922,Service Outage,Medium,Open,01-03-2026,,,Yes,Phone
1822,367,Service Outage,Low,Closed,03-11-2025,04-11-2025,1,No,Phone
1823,36,Meter Problem,High,Closed,10-10-2023,12-10-2023,2,Yes,Web Form
1824,360,Service Outage,Medium,Open,10-06-2024,,,Yes,Web Form
1825,683,Meter Problem,Medium,Closed,07-05-2024,11-05-2024,4,Yes,Web Form
1826,461,General Query,Medium,Closed,23-02-2024,26-02-2024,3,No,Web Form
1827,346,Billing Issue,Medium,Open,05-06-2023,,,Yes,Email
1828,665,General Query,High,Closed,25-11-2026,28-11-2026,3,Yes,Phone
1829,769,Payment Issue,Low,Closed,22-01-2026,24-01-2026,2,No,Phone
1830,246,Service Outage,Low,Closed,26-07-2024,28-07-2024,2,No,Phone
1831,107,General Query,High,Closed,05-12-2025,07-12-2025,2,Yes,Phone
1832,318,Payment Issue,Medium,Open,23-07-2025,,,Yes,Phone
1833,58,Meter Problem,Low,Closed,08-08-2024,10-08-2024,2,No,Phone
1834,991,Payment Issue,High,Open,28-06-2026,,,Yes,Email
1835,331,Service Outage,Low,Closed,15-10-2023,16-10-2023,1,No,Email
1836,216,Billing Issue,Medium,Open,12-11-2024,,,Yes,Email
